"","dia","hora","hora_1","amostras","linha","diferenca"
"691",20200317,64600,64800,1427,402,200
"692",20200317,82500,82700,1427,500,200
"693",20200317,90000,90200,1427,534,200
"694",20200317,115900,120100,1427,712,4200
"695",20200317,163000,163300,1427,982,300
"696",20200317,180000,180200,1427,1070,200
"697",20200317,231600,231800,1427,1385,200
"698",20200318,12100,12300,1434,81,200
"699",20200318,43100,43300,1434,270,200
"700",20200318,102100,102300,1434,619,200
"701",20200318,115900,120200,1434,716,4300
