dia_mes_ano,hora_minuto,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,n
20191026,000000,0,0.09,212.8,0,0,41.67,15
20191026,001500,0,0.09,212.8,0,0,41.13,15
20191026,003000,0,0.09,212.8,0,0,42.38,15
20191026,004500,0,0.09,212.8,0,0,41.64,15
20191026,010100,0,0,249989339544566e74,0,0,41.1,14
20191026,011500,0,0,249989339544566e74,0,0,41.63,15
20191026,013000,0,0,249989339544566e74,0,0,41.58,15
20191026,014500,0,0,249989339544566e74,0,0,41.84,15
20191026,020000,0,0,249989339544566e74,0,0,41.56,15
20191026,021500,0,0,249989339544566e74,0,0,42.11,15
20191026,023000,0,0,249989339544566e74,0,0,42.1,15
20191026,024500,0,0,249989339544566e74,0,0,42.14,15
20191026,030000,0,0,249989339544566e74,0,0,43.23,15
20191026,031500,0,0,249989339544566e74,0,0,43.65,15
20191026,033000,0,0,249989339544566e74,0,0,42.83,15
20191026,034500,0,0,249989339544566e74,0,0,43.06,15
20191026,040000,0,0,249989339544566e74,0,0,44.1,15
20191026,041500,0,0,249989339544566e74,0,0,44.23,15
20191026,043000,0,0,249989339544566e74,0,0,45.35,15
20191026,044500,0,0,249989339544566e74,0,0,45.4,15
20191026,050000,0,0,249989339544566e74,0,0,46.05,15
20191026,051500,0,0,249989339544566e74,0,0,45.61,15
20191026,053000,0,0,249989339544566e74,0,0,74.13,15
20191026,054500,0.73,0,249989339544566e74,0,0,449.89,15
20191026,060000,10.4,0.26,66663823878550935e71,53.33,0.15,506.16,15
20191026,061500,37.07,1.33,218.21,287.27,0.59,528.65,15
20191026,063000,56.93,2.15,216.56,464.2,0.91,539.27,15
20191026,064500,75,2.93,215.56,631.13,1.19,548.07,15
20191026,070000,81.8,3.19,215.62,687.6,1.31,544.76,15
20191026,071500,165.87,6.67,217.39,1443.73,2.68,551.29,15
20191026,073000,260.93,10.75,217.31,2337.07,4.23,560.71,15
20191026,074500,260.27,10.78,216.8,2335.4,4.26,555.43,15
20191026,080000,397.07,16.37,217.68,3560.27,6.52,553.15,15
20191026,081500,430.53,17.46,218.65,3831.4,7.05,546.69,15
20191026,083000,490.87,19.82,218.23,4327.4,8.12,541.23,15
20191026,084500,572.4,22.81,218.67,4985.07,9.49,534.77,15
20191026,090000,634.2,24.94,219.55,5475.4,10.48,529.75,15
20191026,091500,689.4,26.91,219.12,5823.93,11.4,524.66,15
20191026,093000,745.07,28.79,218.81,6299.4,12.35,518.45,15
20191026,094500,799.47,30.7,218.49,6711.27,13.25,515.31,15
20191026,100000,820.13,30.88,220.55,6811.47,13.56,511.27,15
20191026,101500,897.67,33.46,220.67,7296.8,14.96,504.87,15
20191026,103000,825,31.12,217.57,6815.47,13.47,509.58,15
20191026,104500,950.47,35.04,220,7710.6,15.74,499.95,15
20191026,110000,1025.93,36.52,221.03,8166.47,16.23,502.83,15
20191026,111500,1035,36.53,221.67,8094.33,15.96,514.69,15
20191026,113000,766.07,26.07,219.5,5773.07,11.23,514.83,15
20191026,114500,1076.87,36.14,220.79,7922.33,15.03,543.1,15
20191026,120000,747.87,24.76,217.77,5443.07,10.31,521.65,15
20191026,121500,984.47,30.44,219.35,6713,12.44,538.97,15
20191026,123000,670.53,22.28,218.16,4834.67,9.32,516.61,15
20191026,124500,815.4,27.46,218.87,6006.13,11.26,538.13,15
20191026,130000,1070,35.5,221.5,7949.93,15.15,529.38,15
20191026,131500,1070.4,37.11,222.27,8248.73,16.69,504.24,15
20191026,133000,1055.27,37.15,221.34,8225.87,16.95,494.39,15
20191026,134500,1025.47,36.38,220.63,8027.87,16.86,484.59,15
20191026,140000,1061.47,36.85,221.55,8162.13,16.87,493.83,15
20191026,141500,542.33,19.91,216.13,4334,8.84,500.73,15
20191026,143000,841.87,30.55,219.09,6753.53,13.14,515.37,15
20191026,144500,283.27,10.37,214.13,2248.07,4.53,515.35,15
20191026,150000,105.47,4.16,212.91,883.53,1.72,530.35,15
20191026,151500,100.4,3.88,217.02,719.2,1.5,549.74,15
20191026,153000,81.53,3.13,215.93,675.33,1.24,564.49,15
20191026,154500,94.87,3.74,215.99,799.07,1.5,558.29,15
20191026,160000,131.47,5.26,216.81,1138.87,2.1,558.6,15
20191026,161500,176.2,7.06,216.35,1525,2.74,567.48,15
20191026,163000,235.6,9.06,216.51,1950.13,3.61,559.34,15
20191026,164500,357.53,13.25,218.79,2905.73,5.62,525.03,15
20191026,170000,160,5.99,216.92,1297.6,2.5,532.88,15
20191026,171500,240.73,8.33,217.87,1813.47,3.58,522.76,15
20191026,173000,190.67,6.18,217.54,1346.4,2.85,490.08,15
20191026,174500,104.73,3.43,217.09,744.27,1.4,549.41,15
20191026,180000,54.4,1.98,216.77,428.93,0.87,525.93,15
20191026,181500,36.87,1.27,216.52,272.33,0.58,520.09,15
20191026,183000,17.47,0.52,216.83,108.13,0.27,505.1,15
20191026,184500,1.93,0.1,216.09,2.4,0.04,445.37,15
20191026,190000,0,0.11,215.7,0,0,190.25,15
20191026,191500,0,0.11,215.7,0,0,46.31,15
20191026,193000,0,0.11,215.7,0,0,42.75,15
20191026,194500,0,0.11,215.7,0,0,42.37,15
20191026,200000,0,0.11,215.7,0,0,42.95,15
20191026,201500,0,0.11,215.7,0,0,44.92,15
20191026,203000,0,0.11,215.7,0,0,45.25,15
20191026,204500,0,0.11,215.7,0,0,44.43,15
20191026,210000,0,0.11,215.7,0,0,44.2,15
20191026,211500,0,0.11,215.7,0,0,44.55,15
20191026,213000,0,0.11,215.7,0,0,45.13,15
20191026,214500,0,0.11,215.7,0,0,45.17,15
20191026,220000,0,0.11,215.7,0,0,45.13,15
20191026,221500,0,0.11,215.7,0,0,45.55,15
20191026,223000,0,0.11,215.7,0,0,45.61,15
20191026,224500,0,0.11,215.7,0,0,45.43,15
20191026,230000,0,0.11,215.7,0,0,45.59,15
