"","dia_mes_ano","hora_minuto","P_AC","I_AC","I_DC","V_AC","V_DC","IRR"
"1",20200427,55300,9,0.09,0.09,221.7,459.1,6
"2",20200427,55400,15,0.1,0.09,221.6,494.3,7
"3",20200427,55500,21,0.13,0.11,221.5,475.5,7
"4",20200427,55600,27,0.15,0.11,221.7,497.1,9
"5",20200427,55700,33,0.18,0.13,221.7,500.4,9
"6",20200427,55800,39,0.2,0.14,221.8,501.5,10
"7",20200427,55900,48,0.24,0.15,219.9,500.5,10
"8",20200427,60000,50,0.26,0.16,217.6,520.5,12
"9",20200427,60100,60,0.3,0.17,217.5,505.5,12
"10",20200427,60200,66,0.33,0.19,217.6,519.4,13
"11",20200427,60300,72,0.36,0.19,217.4,515.4,13
"12",20200427,60400,87,0.41,0.22,217.4,530.5,15
"13",20200427,60500,105,0.5,0.24,217.4,559.6,16
"14",20200427,60600,122,0.57,0.26,217.4,568.9,18
"15",20200427,60700,132,0.62,0.28,217.4,577.6,18
"16",20200427,60800,153,0.71,0.32,217.5,567.5,18
"17",20200427,60900,177,0.83,0.38,217.4,545.9,25
"18",20200427,61000,198,0.92,0.42,217.4,532.3,35
"19",20200427,61100,215,1,0.46,217.5,532.9,39
"20",20200427,61200,243,1.13,0.5,217.5,542.2,42
"21",20200427,61300,267,1.24,0.55,217.4,534.5,45
"22",20200427,61400,294,1.36,0.6,217.5,534.9,48
"23",20200427,61500,312,1.45,0.65,217.6,527.3,51
"24",20200427,61600,336,1.55,0.69,217.6,525.5,56
"25",20200427,61700,360,1.66,0.74,217.6,521.7,59
"26",20200427,61800,384,1.78,0.79,217.6,523,62
"27",20200427,61900,405,1.89,0.82,217.8,525.5,65
"28",20200427,62000,435,2.01,0.87,217.7,525.8,70
"29",20200427,62100,462,2.13,0.93,217.6,528.7,74
"30",20200427,62200,486,2.26,0.98,217.8,527.7,76
"31",20200427,62300,516,2.39,1.04,217.7,523.7,77
"32",20200427,62400,538,2.48,1.06,217.8,542.8,85
"33",20200427,62500,573,2.65,1.14,217.6,531.2,88
"34",20200427,62600,598,2.77,1.18,217.6,530.9,92
"35",20200427,62700,633,2.93,1.21,217.6,542.9,95
"36",20200427,62800,668,3.09,1.29,217.8,542.4,98
"37",20200427,62900,700,3.22,1.35,217.9,537.9,103
"38",20200427,63000,729,3.35,1.41,218,538.5,108
"39",20200427,63100,762,3.5,1.47,218,542,112
"40",20200427,63200,791,3.64,1.51,218.1,539,115
"41",20200427,63300,813,3.73,1.65,217.9,514.2,120
"42",20200427,63400,868,3.97,1.59,218.1,556.3,123
"43",20200427,63500,903,4.15,1.69,218,553.4,127
"44",20200427,63600,935,4.31,1.76,218,551,132
"45",20200427,63700,972,4.47,1.81,218.1,553,137
"46",20200427,63800,1017,4.67,1.84,218.1,566.5,140
"47",20200427,63900,1056,4.85,1.93,218.3,566.1,144
"48",20200427,64000,1093,5.02,1.97,218.2,565,149
"49",20200427,64100,1125,5.17,2.06,218.2,564.7,152
"50",20200427,64200,1155,5.32,2.1,218.2,566.8,156
"51",20200427,64300,1197,5.5,2.17,218.4,570.7,161
"52",20200427,64400,1254,5.76,2.23,218.7,576.2,165
"53",20200427,64500,1290,5.91,2.31,218.7,577,172
"54",20200427,64600,1333,6.1,2.35,218.8,577.2,175
"55",20200427,64700,1371,6.27,2.43,218.8,576.9,179
"56",20200427,64800,1407,6.43,2.5,218.9,582.8,184
"57",20200427,64900,1433,6.55,2.49,219,584.9,188
"58",20200427,65000,1470,6.71,2.67,219,562.2,191
"59",20200427,65100,1510,6.93,2.75,218.6,566,197
"60",20200427,65200,1580,7.23,2.81,218.7,571.1,200
"61",20200427,65300,1617,7.41,2.87,218.7,572.3,208
"62",20200427,65400,1659,7.59,2.95,218.7,572.4,211
"63",20200427,65500,1701,7.8,3.01,218.5,578.2,217
"64",20200427,65600,1747,8,3.07,218.5,579.2,220
"65",20200427,65700,1791,8.21,3.1,218.6,584.6,226
"66",20200427,65800,1835,8.41,3.17,218.7,586,228
"67",20200427,65900,1872,8.56,3.23,218.6,587.5,234
"68",20200427,70000,1914,8.78,3.34,218.7,584,239
"69",20200427,70100,1971,9.01,3.42,218.8,584.2,245
"70",20200427,70200,2007,9.18,3.43,218.7,593.7,249
"71",20200427,70300,2046,9.36,3.55,218.7,584.3,252
"72",20200427,70400,2076,9.5,3.49,218.6,596.1,258
"73",20200427,70500,2113,9.69,3.78,218.4,570.8,263
"74",20200427,70600,2184,10,3.71,218.6,588.8,267
"75",20200427,70700,2232,10.21,3.91,218.6,585.3,272
"76",20200427,70800,2274,10.38,3.98,219.4,585,278
"77",20200427,70900,2307,10.52,4.03,219.4,583.6,281
"78",20200427,71000,2334,10.64,4.07,219.4,593.5,287
"79",20200427,71100,2389,10.91,4.15,219.2,586,293
"80",20200427,71200,2439,11.13,4.23,219.3,585.9,298
"81",20200427,71300,2481,11.27,4.24,219.3,595.6,302
"82",20200427,71400,2526,11.51,4.41,219.3,586.6,307
"83",20200427,71500,2559,11.75,4.51,219.4,579.7,310
"84",20200427,71600,2631,12,4.62,219.5,575.6,316
"85",20200427,71700,2676,12.2,4.7,219.4,580.3,321
"86",20200427,71800,2712,12.34,4.78,219.6,579.8,327
"87",20200427,71900,2760,12.56,4.87,219.7,579.1,330
"88",20200427,72000,2799,12.74,4.89,219.8,578.6,336
"89",20200427,72100,2838,12.92,5.04,219.9,576.7,341
"90",20200427,72200,2883,13.1,5.02,219.9,579.5,347
"91",20200427,72300,2922,13.31,5.21,219.9,573.2,350
"92",20200427,72400,2967,13.5,5.28,219.9,572.5,354
"93",20200427,72500,3021,13.74,5.33,219.9,583.9,359
"94",20200427,72600,3084,14.04,5.4,219.9,578.3,363
"95",20200427,72700,3123,14.22,5.51,219.7,577,368
"96",20200427,72800,3177,14.46,5.55,219.9,578.8,372
"97",20200427,72900,3228,14.68,5.7,220,575.4,377
