"","dia_mes_ano","hora_minuto","P_AC","I_AC","I_DC","V_AC","V_DC","IRR"
"1",20191126,0,0,0.1,0,215.6,40.1,0
"2",20191126,100,0,0.1,0,215.6,40,0
"3",20191126,200,0,0.1,0,215.6,39.9,0
"4",20191126,300,0,0.1,0,215.6,39.9,0
"5",20191126,400,0,0.1,0,215.6,39.9,0
"6",20191126,500,0,0.1,0,215.6,39.7,0
"7",20191126,600,0,0.1,0,215.6,39.6,0
"8",20191126,700,0,0.1,0,215.6,39.5,0
"9",20191126,800,0,0.1,0,215.6,39.5,0
"10",20191126,900,0,0.1,0,215.6,39.4,0
"11",20191126,1000,0,0.1,0,215.6,39.4,0
"12",20191126,1100,0,0.1,0,215.6,39.4,0
"13",20191126,1200,0,0.1,0,215.6,39.4,0
"14",20191126,1300,0,0.1,0,215.6,39.4,0
"15",20191126,1400,0,0.1,0,215.6,39.4,0
"16",20191126,1500,0,0.1,0,215.6,39.4,0
"17",20191126,1600,0,0.1,0,215.6,39.4,0
"18",20191126,1700,0,0.1,0,215.6,39.4,0
"19",20191126,1800,0,0.1,0,215.6,39.4,0
"20",20191126,1900,0,0.1,0,215.6,39.4,0
"21",20191126,2000,0,0.1,0,215.6,39.5,0
"22",20191126,2100,0,0.1,0,215.6,39.5,0
"23",20191126,2200,0,0.1,0,215.6,39.5,0
"24",20191126,2300,0,0.1,0,215.6,39.5,0
"25",20191126,2400,0,0.1,0,215.6,39.6,0
"26",20191126,2500,0,0.1,0,215.6,39.6,0
"27",20191126,2600,0,0.1,0,215.6,39.7,0
"28",20191126,2700,0,0.1,0,215.6,39.7,0
"29",20191126,2800,0,0.1,0,215.6,40.1,0
"30",20191126,2900,0,0.1,0,215.6,40.1,0
"31",20191126,3000,0,0.1,0,215.6,40.4,0
"32",20191126,3100,0,0.1,0,215.6,40.4,0
"33",20191126,3200,0,0.1,0,215.6,40.6,0
"34",20191126,3300,0,0.1,0,215.6,40.6,0
"35",20191126,3400,0,0.1,0,215.6,40.7,0
"36",20191126,3500,0,0.1,0,215.6,40.7,0
"37",20191126,3600,0,0.1,0,215.6,40.7,0
"38",20191126,3700,0,0.1,0,215.6,40.7,0
"39",20191126,3800,0,0.1,0,215.6,40.6,0
"40",20191126,3900,0,0.1,0,215.6,40.6,0
"41",20191126,4000,0,0.1,0,215.6,40.6,0
"42",20191126,4100,0,0.1,0,215.6,40.6,0
"43",20191126,4200,0,0.1,0,215.6,40.6,0
"44",20191126,4300,0,0.1,0,215.6,40.3,0
"45",20191126,4400,0,0.1,0,215.6,40.1,0
"46",20191126,4500,0,0.1,0,215.6,39.9,0
"47",20191126,4600,0,0.1,0,215.6,39.8,0
"48",20191126,4700,0,0.1,0,215.6,39.8,0
"49",20191126,4800,0,0.1,0,215.6,39.9,0
"50",20191126,4900,0,0.1,0,215.6,39.9,0
"51",20191126,5000,0,0.1,0,215.6,39.9,0
"52",20191126,5100,0,0.1,0,215.6,40,0
"53",20191126,5200,0,0.1,0,215.6,40.1,0
"54",20191126,5300,0,0.1,0,215.6,40.3,0
"55",20191126,5400,0,0.1,0,215.6,40.6,0
"56",20191126,5500,0,0.1,0,215.6,40.7,0
"57",20191126,5600,0,0.1,0,215.6,40.8,0
"58",20191126,5700,0,0.1,0,215.6,40.9,0
"59",20191126,45500,6,0.09,0.07,219.7,458.8,4
"60",20191126,45600,12,0.1,0.09,219.8,462.2,6
"61",20191126,45700,16,0.12,0.1,219.8,470.7,6
"62",20191126,45800,24,0.14,0.12,219.5,469.1,7
"63",20191126,45900,30,0.17,0.12,219.7,487.7,7
"64",20191126,50000,39,0.2,0.14,219.6,486.5,9
"65",20191126,50100,47,0.23,0.16,219.6,490.2,10
"66",20191126,50200,57,0.27,0.18,219.4,490,10
