"","dia_mes_ano","hora_minuto","P_AC","I_AC","I_DC","V_AC","V_DC","IRR"
"1",20200430,55700,10,0.09,0.09,219,467,6
"2",20200430,55800,18,0.12,0.1,219.1,487.1,7
"3",20200430,55900,24,0.14,0.11,219,479.9,7
"4",20200430,60000,32,0.16,0.12,218.9,482.5,9
"5",20200430,60100,42,0.21,0.14,216.7,497.8,10
"6",20200430,60200,54,0.26,0.16,216.9,502.5,10
"7",20200430,60300,63,0.3,0.18,216.7,501.8,12
"8",20200430,60400,66,0.32,0.18,216.8,516.4,13
"9",20200430,60500,75,0.37,0.2,216.6,522.3,16
"10",20200430,60600,93,0.44,0.23,216.8,529.5,18
"11",20200430,60700,111,0.53,0.26,216.9,542.2,22
"12",20200430,60800,120,0.56,0.27,216.9,556.9,24
"13",20200430,60900,135,0.63,0.29,216.9,560.6,25
"14",20200430,61000,156,0.73,0.32,216.8,566.4,33
"15",20200430,61100,171,0.8,0.34,216.8,572.2,35
"16",20200430,61200,187,0.87,0.41,216.7,528.8,38
"17",20200430,61300,213,0.99,0.47,216.8,508.9,41
"18",20200430,61400,236,1.1,0.5,216.7,527.5,44
"19",20200430,61500,258,1.2,0.55,216.6,519.9,44
"20",20200430,61600,294,1.38,0.61,216.5,526.2,51
"21",20200430,61700,330,1.54,0.69,216.4,524.2,56
"22",20200430,61800,354,1.65,0.73,216.4,520.3,57
"23",20200430,61900,379,1.77,0.77,216.5,529.1,62
"24",20200430,62000,405,1.87,0.82,216.7,525.3,65
"25",20200430,62100,429,1.98,0.86,216.7,529.7,68
"26",20200430,62200,453,2.11,0.91,217,525.4,71
"27",20200430,62300,477,2.21,0.97,217,527.6,76
"28",20200430,62400,504,2.33,1.01,216.9,526.9,77
"29",20200430,62500,537,2.48,1.05,216.9,530.1,82
"30",20200430,62600,561,2.59,1.1,217.1,530.6,86
"31",20200430,62700,591,2.74,1.17,216.9,532.7,89
"32",20200430,62800,624,2.89,1.23,217,531.1,94
"33",20200430,62900,646,2.99,1.26,216.9,539.6,97
"34",20200430,63000,674,3.15,1.29,216.9,545.8,100
"35",20200430,63100,726,3.35,1.39,216.9,544.6,105
"36",20200430,63200,750,3.47,1.44,217,539.8,108
"37",20200430,63300,774,3.57,1.48,217,540.2,111
"38",20200430,63400,798,3.68,1.52,217,541.3,114
"39",20200430,63500,741,3.38,1.39,217.1,542.2,105
"40",20200430,63600,366,1.68,0.71,216.8,545,51
"41",20200430,63700,297,1.18,0.63,216.5,458.3,44
"42",20200430,63800,298,1.39,0.59,216.6,544.8,42
"43",20200430,63900,312,1.45,0.62,216.4,545.5,44
"44",20200430,64000,345,1.61,0.67,216.3,553.4,48
"45",20200430,64100,403,1.89,0.78,216.4,554.2,56
"46",20200430,64200,564,2.61,1.1,216.5,544.4,77
"47",20200430,64300,981,4.59,1.82,216.9,560.4,133
"48",20200430,64400,1191,5.5,2.1,217.3,578.7,158
"49",20200430,64500,1215,5.59,2.18,217.3,572.4,159
"50",20200430,64600,1189,5.48,2.14,217.3,571.7,156
"51",20200430,64700,1239,5.7,2.21,217.5,570.9,164
"52",20200430,64800,1326,6.1,2.38,217.7,573.3,173
"53",20200430,64900,1374,6.32,2.42,217.8,576.8,179
"54",20200430,65000,1410,6.48,2.49,217.8,577.6,184
"55",20200430,65100,1452,6.67,2.53,217.7,580.2,187
"56",20200430,65200,1260,5.73,2.19,217.4,578.3,164
"57",20200430,65300,1053,4.93,1.94,217.1,570.7,137
"58",20200430,65400,1554,7.16,2.71,217.7,582.8,199
"59",20200430,65500,1606,7.38,2.81,217.7,584.9,205
"60",20200430,65600,1636,7.52,2.87,217.8,579.3,208
"61",20200430,65700,1671,7.69,2.93,217.6,583.7,213
"62",20200430,65800,1715,7.89,3,217.6,580.3,217
"63",20200430,65900,1764,8.1,3.1,217.8,582.9,222
"64",20200430,70000,1797,8.26,3.13,217.9,582.1,228
"65",20200430,70100,1843,8.43,3.2,218,589.1,231
"66",20200430,70200,1884,8.65,3.3,217.9,579.9,235
"67",20200430,70300,1908,8.76,3.32,217.8,579.4,239
"68",20200430,70400,1902,8.74,3.36,217.9,579.5,237
"69",20200430,70500,1944,8.93,3.44,217.7,574.7,242
"70",20200430,70600,2008,9.23,3.53,217.7,579.7,251
"71",20200430,70700,2061,9.48,3.63,217.8,574.5,255
"72",20200430,70800,2043,9.56,3.55,217.6,590.4,260
"73",20200430,70900,2136,9.81,3.76,217.7,577.5,264
"74",20200430,71000,2163,9.94,3.79,217.8,582.3,267
"75",20200430,71100,2211,10.16,3.88,217.8,582,272
"76",20200430,71200,2250,10.35,3.97,217.7,581.8,277
"77",20200430,71300,2313,10.63,4.11,217.8,572.3,283
"78",20200430,71400,2346,10.77,4.15,217.9,572.4,287
"79",20200430,71500,2378,10.92,4.19,217.9,572.6,290
"80",20200430,71600,2426,11.18,4.32,217.9,572.2,296
"81",20200430,71700,2475,11.42,4.42,217.8,571.9,301
"82",20200430,71800,2515,11.56,4.49,217.9,572,305
"83",20200430,71900,2553,11.71,4.57,218.1,570.6,310
"84",20200430,72000,2343,10.79,4.36,217.6,567.4,315
"85",20200430,72100,2645,12.14,4.69,217.9,573.7,321
"86",20200430,72200,2685,12.31,4.76,218,569,324
"87",20200430,72300,2712,12.44,4.79,217.9,569.6,327
"88",20200430,72400,2748,12.62,4.91,218,572,331
"89",20200430,72500,2808,12.88,4.97,218.1,571.2,339
"90",20200430,72600,2877,13.19,5.06,218.2,574.1,344
"91",20200430,72700,2936,13.46,5.2,218.2,575.5,350
"92",20200430,72800,2980,13.66,5.28,218.2,576.2,354
"93",20200430,72900,3006,13.77,5.32,218.3,575.3,357
"94",20200430,73000,2997,13.72,5.28,218.3,570.8,356
"95",20200430,73100,2848,13.07,5.04,218.1,573.6,348
"96",20200430,73200,2520,11.45,4.43,217.7,572.4,310
"97",20200430,73300,2466,11.53,4.52,217.6,565.2,287
"98",20200430,73400,2970,13.62,5.31,218.2,571,348
"99",20200430,73500,3138,14.38,5.55,218.2,574.6,371
"100",20200430,73600,3237,14.82,5.75,218.4,575.2,383
"101",20200430,73700,3342,15.29,5.9,218.7,569.9,395
"102",20200430,73800,3321,15.2,5.85,218.6,571.5,395
"103",20200430,73900,3374,15.56,6.1,218.6,563,406
"104",20200430,74000,3459,15.84,6.16,218.8,571.6,411
"105",20200430,74100,3513,16.01,6.17,218.9,574.7,417
"106",20200430,74200,3546,16.21,6.26,218.9,575.1,423
"107",20200430,74300,3579,16.35,6.38,219.1,567.6,424
"108",20200430,74400,3608,16.47,6.42,219,569.4,427
"109",20200430,74500,3639,16.61,6.52,218.9,565.1,432
"110",20200430,74600,3663,16.76,6.54,218.7,569.8,435
"111",20200430,74700,3673,16.81,6.55,218.6,565.5,436
"112",20200430,74800,3699,16.92,6.63,218.6,569.8,439
"113",20200430,74900,3747,17.16,6.65,218.7,566.4,444
"114",20200430,75000,3777,17.28,6.75,218.6,570.1,449
"115",20200430,75100,3823,17.47,6.8,218.7,566.1,453
"116",20200430,75200,3861,17.66,6.85,218.6,569.2,458
"117",20200430,75300,3900,17.83,7.01,218.7,568.8,464
"118",20200430,75400,3933,17.99,6.98,218.7,567.8,459
"119",20200430,75500,3969,18.15,7.16,218.9,564.3,471
"120",20200430,75600,4009,18.31,7.2,218.8,561.6,474
"121",20200430,75700,4027,18.44,7.29,218.7,563.2,478
"122",20200430,75800,4059,18.57,7.27,218.6,563.5,484
"123",20200430,75900,4089,18.7,7.4,218.7,561.7,485
"124",20200430,80000,4126,18.87,7.42,218.7,563.9,488
"125",20200430,80100,4167,19.04,7.52,218.7,559.7,494
"126",20200430,80200,4200,19.2,7.58,218.8,564.3,497
"127",20200430,80300,4239,19.35,7.6,219,561.2,505
"128",20200430,80400,4267,19.48,7.72,219.1,562.4,505
"129",20200430,80500,4313,19.7,7.74,219,562.7,511
"130",20200430,80600,4347,19.85,7.81,219,561,516
"131",20200430,80700,4380,20,7.87,218.9,563.9,519
"132",20200430,80800,4427,20.24,7.97,218.8,560.5,523
"133",20200430,80900,4467,20.41,8.03,218.8,559.7,528
"134",20200430,81000,4502,20.56,8.07,218.9,560.4,532
"135",20200430,81100,4530,20.71,8.12,218.8,561.7,535
"136",20200430,81200,4554,20.83,8.25,218.7,561.6,538
"137",20200430,81300,4584,20.94,8.22,218.8,563.8,543
"138",20200430,81400,4616,21.12,8.37,218.8,560.7,546
"139",20200430,81500,4644,21.21,8.38,218.9,559.9,549
"140",20200430,81600,4668,21.27,8.42,219,564.3,552
"141",20200430,81700,4691,21.39,8.49,219.2,559.5,557
"142",20200430,81800,4728,21.55,8.62,219.3,554.7,561
"143",20200430,81900,4755,21.7,8.64,219.4,559.3,564
"144",20200430,82000,4792,18.76,9.04,218.7,477.8,569
"145",20200430,82100,4825,22.01,8.83,219.2,559.8,573
"146",20200430,82200,4863,22.19,8.8,219.2,558.4,578
"147",20200430,82300,4886,22.29,8.85,219.1,557.2,581
"148",20200430,82400,4908,22.42,8.88,219,556,584
"149",20200430,82500,4932,22.54,9.11,219.1,554,589
"150",20200430,82600,4962,22.65,9.07,219.2,551.4,592
"151",20200430,82700,4989,22.76,9.21,219.3,551.7,595
"152",20200430,82800,5007,22.86,9.17,219.2,554.1,598
"153",20200430,82900,5034,22.96,9.23,219.3,554.9,602
"154",20200430,83000,5082,23.17,9.33,219.3,550,607
"155",20200430,83100,5106,23.28,9.45,219.3,551.3,610
"156",20200430,83200,5131,23.36,9.44,219.6,548.3,613
"157",20200430,83300,5158,23.48,9.56,219.6,549.9,616
"158",20200430,83400,5202,23.7,9.58,219.5,549.4,621
"159",20200430,83500,5225,23.81,9.69,219.4,548.4,624
"160",20200430,83600,5262,24.02,9.71,219.4,551.4,628
"161",20200430,83700,5289,24.1,9.77,219.4,546.8,631
"162",20200430,83800,5325,24.27,9.85,219.4,547.3,634
"163",20200430,83900,5354,24.37,9.81,219.6,550.8,640
"164",20200430,84000,5388,24.53,9.98,219.6,549.6,645
"165",20200430,84100,5406,24.62,9.97,219.6,546.7,645
"166",20200430,84200,5437,24.76,10.02,219.6,547.3,647
"167",20200430,84300,5469,24.89,10.07,219.7,548.4,653
"168",20200430,84400,5499,25.03,10.19,219.7,549.2,656
"169",20200430,84500,5532,25.17,10.19,219.8,548.3,659
"170",20200430,84600,5565,25.3,10.32,219.9,550.8,663
"171",20200430,84700,5595,25.45,10.38,219.8,547.2,666
"172",20200430,84800,5628,25.57,10.39,220,551.1,671
"173",20200430,84900,5649,25.7,10.43,219.8,546.7,675
"174",20200430,85000,5664,25.76,10.42,219.8,547.5,677
"175",20200430,85100,5445,25.65,10.69,219.9,536.2,680
"176",20200430,85200,5719,26.02,10.57,219.9,547.3,683
"177",20200430,85300,5754,26.18,10.66,219.6,551.8,688
"178",20200430,85400,5780,26.29,10.62,219.8,550.8,689
"179",20200430,85500,5820,26.48,10.71,219.7,548.7,694
"180",20200430,85600,5845,26.62,10.85,219.5,548.7,697
"181",20200430,85700,5863,26.69,10.79,219.7,551.3,701
"182",20200430,85800,5898,26.84,10.92,219.6,546.7,704
"183",20200430,85900,5909,26.88,10.92,219.7,551.8,707
"184",20200430,90000,5921,26.58,11.09,222.5,543,710
"185",20200430,90100,5938,26.76,11.03,222.4,546.8,712
"186",20200430,90200,5970,26.84,11.15,222.4,546.6,715
"187",20200430,90300,5967,26.82,11.16,222.4,546.1,720
"188",20200430,90400,6030,27.13,11.14,222.3,548.6,724
"189",20200430,90500,6066,27.27,11.28,222.5,544.4,727
"190",20200430,90600,6068,27.25,11.26,222.4,549.5,729
"191",20200430,90700,6076,27.31,11.32,222.6,542.8,732
"192",20200430,90800,6109,27.42,11.48,222.5,540.6,736
"193",20200430,90900,6127,27.54,11.47,222.7,544.6,738
"194",20200430,91000,6159,27.64,11.52,222.8,539.8,742
"195",20200430,91100,6173,27.71,11.5,222.8,540.7,744
"196",20200430,91200,6204,27.82,11.69,223,543.3,749
"197",20200430,91300,6222,27.91,11.6,222.9,542.1,752
