"","DIA","TIME","IRR","TEMP","MA","PDC","data"
"3814",50,19,284.8,23.77,0.50297,2695.15,20191223
"3815",50,20,290.1,23.64,0.50309,2750.45,20191223
"3816",50,21,342.4,24.04,0.50327,3269.86,20191223
"3817",50,22,479.4,25.46,0.50337,4627.3,20191223
"3818",50,23,565.4,26.49,0.50345,5158.01,20191223
"3819",50,24,470.9,26.53,0.50349,4434.6,20191223
"3820",50,25,621.6,27,0.50358,5532.29,20191223
"3821",50,26,575.9,27.67,0.5037,5362.84,20191223
"3822",50,27,623.6,27.23,0.50383,5735.95,20191223
"3823",50,28,734.3,27.97,0.50397,6612.27,20191223
"3824",50,29,657.4,28.36,0.50407,6062.98,20191223
"3825",50,30,679.1,27.74,0.5042,6147.9,20191223
"3826",50,31,768.8,28.29,0.50425,6825.56,20191223
"3827",50,32,551.4,29.05,0.50431,4972.06,20191223
"3828",50,33,889,30.17,0.50435,7498.14,20191223
"3829",50,34,778.2,29.76,0.50442,6497.4,20191223
"3830",50,35,863.3,30.35,0.50444,6648.91,20191223
"3831",50,36,868.5,32.35,0.50448,7204.41,20191223
"3832",50,37,993.55,30.32,0.50453,6949.1,20191223
"3833",50,38,1031.2,31.04,0.50459,7472.73,20191223
"3834",50,39,1178,30.19,0.50464,8306.59,20191223
"3835",50,40,1171.3,30.26,0.50471,8435.36,20191223
"3836",50,41,1199.2,30,0.50474,8413.48,20191223
"3837",50,42,919.2,30.33,0.50479,6879.89,20191223
"3838",50,43,1087.4,30.38,0.5048,7638.02,20191223
"3839",50,44,1171.6,32.5,0.50487,8178.4,20191223
"3840",50,45,1217.7,32.57,0.50494,8427.24,20191223
"3841",50,46,699.9,31.89,0.50503,5154.65,20191223
"3842",50,47,1032.9,31.27,0.50505,7349.47,20191223
"3843",50,48,385.7,31.26,0.50507,3177.1,20191223
"3844",50,49,333.2,30.52,0.50506,3004.55,20191223
"3845",50,50,282.5,29.96,0.50507,2525.42,20191223
"3846",50,51,488.5,30.37,0.50502,4334.96,20191223
"3847",50,52,951.9,32.66,0.50505,7372.03,20191223
"3848",50,53,726.6,32.53,0.50507,5788.43,20191223
"3849",50,54,499.6,31.6,0.50507,4118.7,20191223
"3850",50,55,594.4,31.28,0.50506,5105.86,20191223
"3851",50,56,371.8,32.56,0.50506,3292.88,20191223
"3852",50,57,732.1,30.7,0.5051,5924.58,20191223
"3853",50,58,891.2,32.29,0.50517,7736.07,20191223
"3854",50,59,813.4,32.91,0.50524,7055.88,20191223
"3855",50,60,700.9,32.54,0.50535,6141.89,20191223
"3856",50,61,708.7,32.76,0.50541,6235.24,20191223
"3857",50,62,683.8,32.91,0.50547,5980.31,20191223
"3858",50,63,628.5,33.02,0.50551,5530.59,20191223
"3859",50,64,533.1,32.56,0.50564,4569.5,20191223
"3860",50,65,596.4,32.48,0.50573,4754.67,20191223
"3861",50,66,523.2,32.69,0.50583,3914.74,20191223
"3862",50,67,440.1,32.55,0.50592,3070.61,20191223
"3863",50,68,246,31.26,0.506,1567.61,20191223
"3864",50,69,344.2,31.03,0.50611,1876.59,20191223
"3865",50,70,292,31.7,0.50622,1464.55,20191223
"3866",50,71,245,31.23,0.50636,1136.16,20191223
"3867",50,72,199.5,31,0.50648,847.13,20191223
"3868",50,73,154.3,30.8,0.50656,675.8,20191223
"3869",50,74,114.3,30.11,0.50665,485.54,20191223
"3870",50,75,81.5,30.51,0.5067,349.02,20191223
"3871",50,76,54.7,29.6,0.50681,305.14,20191223
"3872",50,77,36.3,29.2,0.50689,246.33,20191223
"3873",50,78,22.7,28.41,0.50696,183.7,20191223
"3874",50,79,16.7,28.03,0.50702,134.9,20191223
"3875",50,80,9.1,26.67,0.50704,79.29,20191223
"3876",50,81,3.3,26.05,0.50707,31.24,20191223
"3877",51,1,4.4,18.01,0.50694,17.62,20191224
"3878",51,2,10.5,18.24,0.5069,79.96,20191224
"3879",51,3,16.7,18.39,0.50686,133.06,20191224
"3880",51,4,22.3,20.68,0.50682,185.72,20191224
"3881",51,5,27.2,22.43,0.50678,239.95,20191224
"3882",51,6,34.7,24.94,0.50679,372.34,20191224
"3883",51,7,48,25.14,0.5068,532.31,20191224
"3884",51,8,70.5,28.43,0.50678,788.36,20191224
"3885",51,9,100,28.24,0.50678,1115.99,20191224
"3886",51,10,135,30.47,0.50675,1482.9,20191224
"3887",51,11,173.7,31.69,0.50671,1868.53,20191224
"3888",51,12,215.5,31.61,0.5067,2272.48,20191224
"3889",51,13,258.4,31.09,0.50667,2692.15,20191224
"3890",51,14,302.4,31.79,0.50663,3088.69,20191224
"3891",51,15,345,31.19,0.50662,3518.92,20191224
"3892",51,16,389.5,31.98,0.50665,3934.5,20191224
"3893",51,17,432.1,31.5,0.50672,4302.5,20191224
"3894",51,18,476.3,30.93,0.50678,4665.62,20191224
"3895",51,19,518.9,31.44,0.50691,5039.31,20191224
"3896",51,20,558.5,31.98,0.50701,5386,20191224
"3897",51,21,598.3,32.79,0.50708,5656.34,20191224
"3898",51,22,635.4,33.08,0.50721,5962.04,20191224
"3899",51,23,672,31.95,0.50733,6282.45,20191224
"3900",51,24,705.6,33.23,0.50741,6489.04,20191224
"3901",51,25,738.7,33.38,0.50747,6687.98,20191224
"3902",51,26,781.8,34.02,0.50757,7002.9,20191224
"3903",51,27,845.6,34.23,0.50765,7298.16,20191224
"3904",51,28,310.8,32.32,0.50773,2692.57,20191224
"3905",51,29,736.8,31.01,0.50781,6116.37,20191224
"3906",51,30,601.8,31.82,0.5079,4909.53,20191224
"3907",51,31,753.6,32.79,0.50796,5980.17,20191224
"3908",51,32,507.6,32.25,0.50806,4147.4,20191224
"3909",51,33,899.6,33.59,0.50818,7396.41,20191224
"3910",51,34,1027.7,34.63,0.50825,7915.7,20191224
"3911",51,35,1115.6,34.7,0.5083,8402,20191224
"3912",51,36,1102.8,35.09,0.50838,8112.29,20191224
"3913",51,37,823.5,34.52,0.50845,5623.57,20191224
"3914",51,38,733.4,33.04,0.50855,5217.76,20191224
"3915",51,39,891.7,33.5,0.50863,6654.21,20191224
"3916",51,40,417.3,31.75,0.50875,3470.66,20191224
"3917",51,41,1008.9,32.84,0.50887,7095.56,20191224
"3918",51,42,563.9,32.65,0.50901,4448.9,20191224
"3919",51,43,389.7,32.79,0.50903,3212.89,20191224
"3920",51,44,390.6,32.17,0.5091,3508.38,20191224
"3921",51,45,783.4,33.51,0.50914,5518.54,20191224
"3922",51,46,733.2,33.71,0.50914,5189.69,20191224
"3923",51,47,958.1,36.2,0.50923,6682.25,20191224
"3924",51,48,302.9,33.07,0.50933,2652.98,20191224
"3925",51,49,1127.9,34.58,0.50934,7846.65,20191224
"3926",51,50,717.5,34.65,0.50938,5468.07,20191224
"3927",51,51,659.4,34.65,0.5094,4785.44,20191224
"3928",51,52,302,32.58,0.50945,2750.45,20191224
"3929",51,53,930.3,34.67,0.50949,7247.43,20191224
"3930",51,54,947.7,35.28,0.50959,7389.64,20191224
"3931",51,55,514.3,35.79,0.50964,4039.15,20191224
"3932",51,56,452.9,33.07,0.50974,4253,20191224
"3933",51,57,306.5,32.95,0.50983,2760.93,20191224
"3934",51,58,336.8,33.5,0.50982,3072.49,20191224
"3935",51,59,244.3,32.33,0.50983,2215.4,20191224
"3936",51,60,601.7,34.01,0.50989,5373.08,20191224
"3937",51,61,680.1,35.55,0.50993,5913.18,20191224
"3938",51,62,578.1,34.53,0.50998,5038.46,20191224
"3939",51,63,769.4,35.98,0.51003,6613.86,20191224
"3940",51,64,544.4,38.93,0.51002,4390.28,20191224
"3941",51,65,223,32.94,0.5101,1928.84,20191224
"3942",51,66,189.9,32.61,0.51006,1687.64,20191224
"3943",51,67,198.7,31.4,0.51008,1650.41,20191224
"3944",51,68,476,33.72,0.51014,2959.7,20191224
"3945",51,69,355.4,34.66,0.51018,2225.76,20191224
"3946",51,70,362.4,34.37,0.51022,1804.48,20191224
"3947",51,71,297.1,32.88,0.51026,1345.48,20191224
"3948",51,72,161.1,30.48,0.51028,1030.16,20191224
"3949",51,73,227.5,32.37,0.51028,1337.7,20191224
"3950",51,74,187.1,33.23,0.51028,1268.7,20191224
"3951",51,75,97.9,31.06,0.51026,723.96,20191224
"3952",51,76,75.3,33.03,0.51027,487.56,20191224
"3953",51,77,45.2,32.69,0.51024,328.19,20191224
"3954",51,78,26,31.61,0.51021,207.84,20191224
"3955",51,79,17.7,30.93,0.5102,142.12,20191224
"3956",51,80,10,28.99,0.51018,84.17,20191224
"3957",51,81,2.7,28.21,0.51017,31.49,20191224
"3958",52,1,0.1,24.06,0.51857,0,20200107
"3959",52,2,7.5,24.06,0.5187,50.99,20200107
"3960",52,3,21.5,24.01,0.5189,176.06,20200107
"3961",52,4,39.9,24.17,0.51904,339.17,20200107
"3962",52,5,48.3,24.35,0.5192,418.29,20200107
"3963",52,6,57.9,24.39,0.5194,495.87,20200107
"3964",52,7,54.9,24.23,0.51959,474.2,20200107
"3965",52,8,36.9,23.6,0.51982,316.9,20200107
"3966",52,9,13.2,22.62,0.52001,101.9,20200107
"3967",52,10,9.3,21.66,0.52017,69.07,20200107
"3968",52,11,21.9,21.43,0.52031,172.89,20200107
"3969",52,12,36.1,21.97,0.52041,295.61,20200107
"3970",52,13,53.9,22.23,0.52049,455.6,20200107
"3971",52,14,74.8,22.51,0.52057,651.19,20200107
"3972",52,15,104.2,22.78,0.52068,938.56,20200107
"3973",52,16,141.8,23.16,0.52081,1257.01,20200107
"3974",52,17,174.3,23.58,0.52097,1603.54,20200107
"3975",52,18,280.5,24.3,0.52111,2652.39,20200107
"3976",52,19,361.5,25.14,0.52126,3507.88,20200107
"3977",52,20,179.8,25.12,0.52145,1627.44,20200107
"3978",52,21,188.8,24.52,0.52159,1727.36,20200107
"3979",52,22,213.2,25.01,0.52171,1808.89,20200107
"3980",52,23,163.2,24.91,0.52181,1350.67,20200107
"3981",52,24,253.8,25.05,0.52196,2230.98,20200107
"3982",52,25,275.1,25.88,0.52212,2537.49,20200107
"3983",52,26,201.8,25.68,0.52227,1852.23,20200107
"3984",52,27,168.5,25.04,0.52244,1486.58,20200107
"3985",52,28,106.4,24.5,0.52257,956.57,20200107
"3986",52,29,109.4,24.54,0.52268,989.71,20200107
"3987",52,30,111.9,24.46,0.52276,1028.73,20200107
"3988",52,31,182.8,24.96,0.52285,1669.8,20200107
"3989",52,32,139.5,25.16,0.52294,1261.44,20200107
"3990",52,33,80.1,24.46,0.52309,713.42,20200107
"3991",52,34,90.6,24.27,0.52322,805.25,20200107
"3992",52,35,127.8,24.51,0.52332,1169.98,20200107
"3993",52,36,162.5,24.83,0.52341,1504.1,20200107
"3994",52,37,422.2,25.48,0.52361,3874.87,20200107
"3995",52,38,492.5,27.32,0.52373,4488.65,20200107
"3996",52,39,517.9,27.21,0.52395,4745.95,20200107
"3997",52,40,576.7,28.04,0.52417,5235.19,20200107
"3998",52,41,548.8,27.92,0.52438,5011.27,20200107
"3999",52,42,242.9,27.61,0.52465,2215.99,20200107
"4000",52,43,395.1,23.71,0.52483,3711.89,20200107
"4001",52,44,696.4,25.34,0.52494,6523.87,20200107
"4002",52,45,667.4,26.66,0.52508,6041.49,20200107
"4003",52,46,717.8,28.3,0.52513,6601.49,20200107
"4004",52,47,389.1,27.45,0.52529,3473.35,20200107
"4005",52,48,186.5,26.32,0.52547,1693.1,20200107
"4006",52,49,143.7,25.86,0.5255,1300.43,20200107
"4007",52,50,32.8,23.92,0.52565,283.39,20200107
"4008",52,51,62.9,21.62,0.52569,561.75,20200107
"4009",52,52,22.6,21.43,0.52574,188.18,20200107
"4010",52,53,28.7,21.31,0.52575,243.42,20200107
"4011",52,54,39.8,21.28,0.52575,339.29,20200107
"4012",52,55,89.9,21.47,0.52574,809.1,20200107
"4013",52,56,78.5,21.85,0.5257,701.66,20200107
"4014",52,57,38.3,21.55,0.52569,330.25,20200107
"4015",52,58,22.4,21.24,0.52568,180.91,20200107
"4016",52,59,26.1,21.04,0.5257,212.26,20200107
"4017",52,60,27.1,20.93,0.52569,228.4,20200107
"4018",52,61,37.4,20.9,0.52572,312.76,20200107
"4019",52,62,55.6,20.88,0.52569,483.85,20200107
"4020",52,63,84.2,21.07,0.52566,753.26,20200107
"4021",52,64,72.9,21.36,0.52564,643.85,20200107
"4022",52,65,70.9,21.48,0.52558,618.54,20200107
"4023",52,66,65.6,21.59,0.52553,579.89,20200107
"4024",52,67,58.5,21.71,0.5255,510.38,20200107
"4025",52,68,68.3,21.8,0.52554,583.73,20200107
"4026",52,69,77.6,21.96,0.52559,673.84,20200107
"4027",52,70,102.8,21.97,0.52564,912.86,20200107
"4028",52,71,114.7,22.26,0.52574,1014.59,20200107
"4029",52,72,101.8,22.37,0.52578,914.44,20200107
"4030",52,73,80.3,22.5,0.52581,711.11,20200107
"4031",52,74,59.5,22.48,0.52584,512.85,20200107
"4032",52,75,45.3,22.51,0.52585,389.26,20200107
"4033",52,76,40.2,22.41,0.52593,342.72,20200107
"4034",52,77,33.3,22.43,0.52597,275.35,20200107
"4035",52,78,22.5,22.4,0.52599,183.25,20200107
"4036",52,79,10,22.28,0.52605,75.84,20200107
"4037",52,80,1.8,22.16,0.52605,13.88,20200107
"4038",53,1,6.5,24.1,0.52772,43.84,20200111
"4039",53,2,18.3,24.24,0.52773,151.38,20200111
"4040",53,3,31.9,24.62,0.52776,268.81,20200111
"4041",53,4,48.9,25.14,0.52778,424.9,20200111
"4042",53,5,64.6,25.59,0.52784,569.4,20200111
"4043",53,6,77.1,25.86,0.52791,676.48,20200111
"4044",53,7,96.3,26.23,0.52796,874.98,20200111
"4045",53,8,142.5,27.37,0.52807,1343.63,20200111
"4046",53,9,183.9,29.15,0.52817,1754.29,20200111
"4047",53,10,167.6,28.04,0.52826,1532.37,20200111
"4048",53,11,176.4,27.92,0.52834,1613.24,20200111
"4049",53,12,193.9,28.11,0.52848,1793.5,20200111
"4050",53,13,216.7,28.89,0.52858,2014.21,20200111
"4051",53,14,221.4,29.2,0.52869,2075.06,20200111
"4052",53,15,299.7,29.51,0.5288,2839.04,20200111
"4053",53,16,419.9,31.18,0.52895,3987.8,20200111
"4054",53,17,487.7,32.34,0.52909,4514.58,20200111
"4055",53,18,505.3,32.48,0.5292,4623.81,20200111
"4056",53,19,448.3,31.79,0.52932,4071.12,20200111
"4057",53,20,583.1,32.2,0.52945,5287.83,20200111
"4058",53,21,489,31.92,0.52957,4452.36,20200111
"4059",53,22,493.5,31.64,0.52968,4475.55,20200111
"4060",53,23,455.9,31.94,0.52977,4216.2,20200111
"4061",53,24,458.4,32.13,0.52986,4211.85,20200111
"4062",53,25,491.6,31.56,0.53,4498.11,20200111
"4063",53,26,580,31.84,0.53011,5247.85,20200111
"4064",53,27,756.2,33.42,0.53028,6763.21,20200111
"4065",53,28,779.7,34.22,0.53037,6774.74,20200111
"4066",53,29,689.1,34.01,0.53048,6069.74,20200111
"4067",53,30,875.2,33.37,0.53067,7517,20200111
"4068",53,31,1093.9,34.53,0.5308,8384.72,20200111
"4069",53,32,700.5,34.3,0.53098,5686.66,20200111
"4070",53,33,797.3,33.23,0.53113,6777.23,20200111
"4071",53,34,780.9,33,0.53128,6820.58,20200111
"4072",53,35,888.4,33.22,0.53141,7567.92,20200111
"4073",53,36,985.6,34.02,0.53156,7933.93,20200111
"4074",53,37,822.8,35.15,0.53167,6173.24,20200111
"4075",53,38,625.7,32.48,0.53179,4976.76,20200111
"4076",53,39,392.1,31.98,0.53191,3190.37,20200111
"4077",53,40,726.5,31.76,0.53205,5482.58,20200111
"4078",53,41,639.9,32.35,0.53217,4901.89,20200111
"4079",53,42,791.5,33.32,0.5323,6243.87,20200111
"4080",53,43,505.6,33.08,0.53246,3879.44,20200111
"4081",53,44,727.9,32.69,0.53258,5616.74,20200111
"4082",53,45,932.7,34.48,0.53273,6874.33,20200111
"4083",53,46,1033.6,34.61,0.53289,7862.86,20200111
"4084",53,47,953.8,34.78,0.53304,7424.64,20200111
"4085",53,48,1008.2,34.98,0.53322,7952.59,20200111
"4086",53,49,978.9,34.84,0.53338,7977.78,20200111
"4087",53,50,903.9,35.15,0.53351,7696.75,20200111
"4088",53,51,963.7,34.64,0.53366,7515.21,20200111
"4089",53,52,722.4,35.01,0.53381,5836.44,20200111
"4090",53,53,905,34.64,0.53399,7673.34,20200111
"4091",53,54,824.2,34.92,0.53413,6914.52,20200111
"4092",53,55,680.6,35.26,0.53428,5803.63,20200111
"4093",53,56,901.6,34.56,0.5344,7526.16,20200111
"4094",53,57,631.5,34.92,0.5346,5342.79,20200111
"4095",53,58,726.3,34.6,0.53476,6405.73,20200111
"4096",53,59,725.6,35.06,0.53492,6342.96,20200111
"4097",53,60,700.9,35.7,0.5351,6138.34,20200111
"4098",53,61,733.6,35.81,0.53527,6237.6,20200111
"4099",53,62,676,35.66,0.53545,5772.8,20200111
"4100",53,63,542.8,34.36,0.53557,4698.3,20200111
"4101",53,64,445.4,34,0.53573,3795.18,20200111
"4102",53,65,416.4,34.07,0.53584,3370.83,20200111
"4103",53,66,265,33.33,0.53594,2261.44,20200111
"4104",53,67,193.7,32.24,0.53609,1620.98,20200111
"4105",53,68,127.2,31.83,0.5362,1076.84,20200111
"4106",53,69,98.9,31.48,0.53626,844.87,20200111
"4107",53,70,83,31.02,0.53631,709.12,20200111
"4108",53,71,71.1,30.87,0.53632,609.25,20200111
"4109",53,72,71.6,30.54,0.5364,620.03,20200111
"4110",53,73,68.7,30.36,0.53644,594.95,20200111
"4111",53,74,58.1,30.22,0.53646,495.6,20200111
"4112",53,75,42.1,30.12,0.53649,349.97,20200111
"4113",53,76,30.5,30.01,0.53648,250.85,20200111
"4114",53,77,18.4,29.6,0.53646,152.14,20200111
"4115",53,78,9.5,28.88,0.53654,80.63,20200111
"4116",53,79,4,28.36,0.5366,39.24,20200111
"4117",54,1,4,20.68,0.54328,32.65,20200113
"4118",54,2,7.2,20.62,0.54346,55.45,20200113
"4119",54,3,15.6,20.75,0.54374,127.03,20200113
"4120",54,4,25.4,20.84,0.54404,218.07,20200113
"4121",54,5,38.3,21.06,0.54428,335.81,20200113
"4122",54,6,56,21.24,0.54458,503.54,20200113
"4123",54,7,66.3,21.54,0.54471,592.7,20200113
"4124",54,8,63,21.93,0.54489,561.38,20200113
"4125",54,9,69.4,21.96,0.54512,621.15,20200113
"4126",54,10,86.9,22.06,0.5453,785.11,20200113
"4127",54,11,107.8,22.19,0.54548,988.13,20200113
"4128",54,12,118.8,22.56,0.54558,1085.53,20200113
"4129",54,13,131.2,22.9,0.54566,1206.95,20200113
"4130",54,14,171.9,23.52,0.54572,1582.17,20200113
"4131",54,15,185,24.15,0.54576,1695.51,20200113
"4132",54,16,198.2,24.34,0.54576,1842.14,20200113
"4133",54,17,269.2,24.94,0.54576,2505.13,20200113
"4134",54,18,297.5,25.53,0.54579,2757.7,20200113
"4135",54,19,306.2,26.1,0.5458,2862.45,20200113
"4136",54,20,493.4,27.11,0.54586,4618.55,20200113
"4137",54,21,672.9,28.98,0.54592,6269.21,20200113
"4138",54,22,840.2,29.78,0.54606,7652.52,20200113
"4139",54,23,657,30.11,0.54616,5909.02,20200113
"4140",54,24,682.1,28.52,0.54628,6169.96,20200113
"4141",54,25,456.1,27.97,0.5464,4138.07,20200113
"4142",54,26,325.6,27.02,0.5465,2979.1,20200113
"4143",54,27,310.6,26.61,0.54657,2874.61,20200113
"4144",54,28,392,26.52,0.54664,3653.64,20200113
"4145",54,29,397.4,26.95,0.54668,3677.53,20200113
"4146",54,30,352,26.82,0.54674,3257.78,20200113
"4147",54,31,227.8,26.49,0.54682,2053,20200113
"4148",54,32,172.5,25.49,0.5469,1562.29,20200113
"4149",54,33,173.5,25.76,0.54691,1593.67,20200113
"4150",54,34,185.4,25.82,0.54691,1698.88,20200113
"4151",54,35,178.4,25.68,0.54695,1628.97,20200113
"4152",54,36,228,25.73,0.547,2122.89,20200113
"4153",54,37,195.6,25.78,0.54708,1799.58,20200113
"4154",54,38,153.2,25.54,0.54715,1408.18,20200113
"4155",54,39,204,25.69,0.54722,1899.22,20200113
"4156",54,40,258.8,25.51,0.54729,2439.36,20200113
"4157",54,41,272.7,25.16,0.54732,2549.61,20200113
"4158",54,42,254.2,24.74,0.54734,2365.47,20200113
"4159",54,43,239.3,24.96,0.54733,2211.59,20200113
"4160",54,44,211.7,25.58,0.54732,1924.82,20200113
"4161",54,45,195.8,25.38,0.54734,1758.59,20200113
"4162",54,46,187.5,25.47,0.54732,1683.16,20200113
"4163",54,47,171.5,25.75,0.5473,1537.21,20200113
"4164",54,48,188.1,25.69,0.54732,1695.12,20200113
"4165",54,49,204.5,26.07,0.54733,1853.45,20200113
"4166",54,50,214.7,25.7,0.5473,1950.63,20200113
"4167",54,51,207.8,25.98,0.54727,1886.93,20200113
"4168",54,52,232.8,26,0.54722,2114.52,20200113
"4169",54,53,239.4,26.66,0.54719,2168.61,20200113
"4170",54,54,247.7,26.74,0.54718,2249.34,20200113
"4171",54,55,232.9,26.4,0.54716,2095.04,20200113
"4172",54,56,220.1,26.61,0.54713,1979,20200113
"4173",54,57,252.6,26.41,0.54711,2283.55,20200113
"4174",54,58,252.8,26.55,0.54711,2291.83,20200113
"4175",54,59,238.6,26.59,0.54711,2161.16,20200113
"4176",54,60,241.9,26.78,0.54711,2184.36,20200113
"4177",54,61,225,26.73,0.5471,2037.83,20200113
"4178",54,62,167.8,26.41,0.54711,1511.76,20200113
"4179",54,63,129.4,26.07,0.54714,1161.08,20200113
"4180",54,64,101.6,25.87,0.54717,909.97,20200113
"4181",54,65,98.3,25.86,0.54716,879.74,20200113
"4182",54,66,88.8,25.84,0.54714,789.33,20200113
"4183",54,67,87.5,25.61,0.54715,775.81,20200113
"4184",54,68,86.3,25.72,0.54712,767.59,20200113
"4185",54,69,64.2,25.65,0.54713,558.96,20200113
"4186",54,70,41.8,25.49,0.54711,360.84,20200113
"4187",54,71,33.2,25.21,0.54708,288.54,20200113
"4188",54,72,26.3,24.97,0.54704,225.18,20200113
"4189",54,73,24,24.97,0.54701,206.7,20200113
"4190",54,74,23.4,24.69,0.54699,199.26,20200113
"4191",54,75,17.4,24.78,0.54697,145.51,20200113
"4192",54,76,17.7,24.36,0.54694,149,20200113
"4193",54,77,7.7,24.29,0.54693,65.81,20200113
"4194",54,78,1.4,24.11,0.5469,16.36,20200113
"4195",55,1,7.5,22,0.54763,60.17,20200114
"4196",55,2,13.1,22.25,0.54771,108.26,20200114
"4197",55,3,16.7,22.59,0.54776,140.96,20200114
"4198",55,4,20.2,22.64,0.54786,169.93,20200114
"4199",55,5,24.2,22.78,0.54794,215.28,20200114
"4200",55,6,28.3,23.07,0.54804,256.8,20200114
"4201",55,7,31.4,23.31,0.54811,283.78,20200114
"4202",55,8,77.1,24.84,0.5482,824.63,20200114
"4203",55,9,122.1,27.76,0.5483,1295.41,20200114
"4204",55,10,160.9,28.36,0.54839,1694.45,20200114
"4205",55,11,222.4,30.38,0.54848,2285.76,20200114
"4206",55,12,265.8,30.28,0.54856,2698.17,20200114
"4207",55,13,307.8,30.31,0.54867,3097.99,20200114
"4208",55,14,351.3,30.48,0.54883,3484.43,20200114
"4209",55,15,392.4,31.15,0.54899,3867.91,20200114
"4210",55,16,435,31,0.54919,4259.59,20200114
"4211",55,17,476,31.69,0.54937,4605.14,20200114
"4212",55,18,517.5,31.75,0.54952,4937.13,20200114
"4213",55,19,558.3,32.46,0.54965,5243.92,20200114
"4214",55,20,598.4,32.8,0.5498,5583.46,20200114
"4215",55,21,622.5,33.65,0.54989,5751.33,20200114
"4216",55,22,597.7,33.67,0.55001,5507.56,20200114
"4217",55,23,725,33.99,0.55011,6546.73,20200114
"4218",55,24,745.2,34.94,0.5502,6616.45,20200114
"4219",55,25,579.4,34.87,0.55032,5118.58,20200114
"4220",55,26,558,32.22,0.55043,4848.31,20200114
"4221",55,27,690.8,34.49,0.5506,5920.5,20200114
"4222",55,28,666.7,33.3,0.55073,5711.17,20200114
"4223",55,29,858.8,33.45,0.55086,7200.15,20200114
"4224",55,30,568,32.84,0.55097,4852.82,20200114
"4225",55,31,910.5,34.32,0.55106,7657.11,20200114
"4226",55,32,956.6,34.99,0.55118,8101.06,20200114
"4227",55,33,965.6,34.02,0.5513,7806.38,20200114
"4228",55,34,982.6,34.66,0.55141,8179.76,20200114
"4229",55,35,882.4,35.06,0.55153,7091.66,20200114
"4230",55,36,1040.8,33.71,0.55168,8365.37,20200114
"4231",55,37,1066.1,35.67,0.55179,8430.16,20200114
"4232",55,38,1059.2,34.47,0.55188,8325.1,20200114
"4233",55,39,811.6,33.28,0.55203,6093.61,20200114
"4234",55,40,1065.1,33.09,0.55216,7862.93,20200114
"4235",55,41,875.3,33.74,0.55226,6452.85,20200114
"4236",55,42,342.5,32.42,0.55236,2788.6,20200114
"4237",55,43,793.5,33.42,0.55246,5821.44,20200114
"4238",55,44,1076.5,33.43,0.55259,8420.4,20200114
"4239",55,45,1048,34.99,0.55269,8426.35,20200114
"4240",55,46,996.7,35.26,0.55282,7347.13,20200114
"4241",55,47,1073.1,35.35,0.55293,8422.97,20200114
"4242",55,48,1032.8,35.65,0.55304,8392.41,20200114
"4243",55,49,1020.2,35.87,0.55309,8326.63,20200114
"4244",55,50,995.6,35.59,0.55317,8176.87,20200114
"4245",55,51,972.7,36.07,0.55327,8023.89,20200114
"4246",55,52,949.1,35.91,0.55335,7842.61,20200114
"4247",55,53,769.6,35.8,0.55339,6571.56,20200114
"4248",55,54,881.4,36.27,0.5535,7354.72,20200114
"4249",55,55,877.6,36.98,0.55358,7342.35,20200114
"4250",55,56,859.9,36.68,0.55365,7219.83,20200114
"4251",55,57,817.5,36.61,0.55374,6923.71,20200114
"4252",55,58,808.9,37.82,0.5538,6862.99,20200114
"4253",55,59,775.6,38.04,0.55389,6574.38,20200114
"4254",55,60,523.7,36.68,0.55396,4482.73,20200114
"4255",55,61,659.2,37.3,0.55401,5728.87,20200114
"4256",55,62,657.7,37.88,0.5541,5644.11,20200114
"4257",55,63,658.1,37.88,0.55421,5631.51,20200114
"4258",55,64,587.9,36.78,0.55429,4987.8,20200114
"4259",55,65,503.9,38.17,0.55436,3963.42,20200114
"4260",55,66,252.7,35.5,0.55444,1987.49,20200114
"4261",55,67,234.1,33.11,0.5545,1778.78,20200114
"4262",55,68,144.5,33.62,0.55458,1157.48,20200114
"4263",55,69,311.6,33.99,0.55464,1841.62,20200114
"4264",55,70,126.9,33.71,0.55474,994.14,20200114
"4265",55,71,76.9,30.79,0.55492,675.19,20200114
"4266",55,72,74,29.63,0.555,629.75,20200114
"4267",55,73,60.2,29.6,0.55512,521.76,20200114
"4268",55,74,57.6,29.44,0.55515,502.58,20200114
"4269",55,75,58.8,29.79,0.55525,464.58,20200114
"4270",55,76,40.9,31.83,0.55534,311.85,20200114
"4271",55,77,28.9,31.02,0.55545,244.98,20200114
"4272",55,78,10.2,29.43,0.55551,89.91,20200114
"4273",55,79,4.3,28.34,0.55557,40.35,20200114
"4274",56,1,0.1,23.56,0.5611,0,20200115
"4275",56,2,4.8,23.69,0.56122,30.54,20200115
"4276",56,3,12.4,23.98,0.56131,95.93,20200115
"4277",56,4,16.1,24.27,0.56132,129.43,20200115
"4278",56,5,30.5,24.37,0.56132,263.33,20200115
"4279",56,6,50.2,24.7,0.56138,446.51,20200115
"4280",56,7,77.5,25.56,0.56136,709.57,20200115
"4281",56,8,106.1,28.18,0.56137,1033.35,20200115
"4282",56,9,137.2,28.89,0.56141,1355.79,20200115
"4283",56,10,129,30.81,0.56146,1266.9,20200115
"4284",56,11,156.7,31.91,0.56149,1560.81,20200115
"4285",56,12,197.2,32.6,0.56151,1958.48,20200115
"4286",56,13,250.7,32.9,0.56159,2471.38,20200115
