dia_mes_ano,hora_minuto,irradiacao,temperatura,preciptacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,vento_dir,vento_vel,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC
20191027,000100,0,24.54,0,4.91,0.16,0,0,40.54,0.11,0,0,0.44,64.29,0,0,0,249989339544566e74,0,0,45.04,0
20191027,001500,0,24.4,0,4.65,0.15,0,0,38.34,0.1,0,0,0.45,21,0,0,0,249989339544566e74,0,0,44.7,0
20191027,003000,0,24.78,0,4.29,0.14,0,0,35.39,0.1,0,0,0.45,9,0,0,0,249989339544566e74,0,0,44.21,0
20191027,004500,0.08,24.41,0,4.31,0.14,0,0,35.54,0.1,0,0,0.44,54,0,0,0,249989339544566e74,0,0,44.79,0
20191027,010000,0,23.94,0,4.25,0.14,0,0,35.05,0.1,0,0,0.43,12,0,0,0,249989339544566e74,0,0,45.38,0
20191027,011500,0,23.7,0,4.35,0.15,0,0,35.85,0.1,0,0,0.45,0,0,0,0,249989339544566e74,0,0,45.81,0
20191027,013000,0,23.49,0,4.54,0.15,0,0,37.49,0.1,0,0,0.46,0,0,0,0,249989339544566e74,0,0,45.55,0
20191027,014500,0,22.78,0,4.4,0.15,0,0,36.3,0.1,0,0,0.45,0,0,0,0,249989339544566e74,0,0,45.63,0
20191027,020000,0,22.37,0,4.59,0.15,0,0,37.89,0.1,0,0,0.45,0,0,0,0,249989339544566e74,0,0,46.06,0
20191027,021500,0,22.08,0,4.72,0.16,0,0,38.93,0.11,0,0,0.44,0,0,0,0,249989339544566e74,0,0,46.27,0
20191027,023000,0,21.72,0,4.95,0.17,0,0,40.86,0.11,0,0,0.45,0,0,0,0,249989339544566e74,0,0,45.91,0
20191027,024500,0.08,22.65,0,4.7,0.16,0,0,38.81,0.11,0,0,0.44,0,0,0,0,249989339544566e74,0,0,45.77,0
20191027,030000,0,22.39,0,4.64,0.15,0,0,38.27,0.11,0,0,0.44,0,0,0,0,249989339544566e74,0,0,45.95,0
20191027,031500,0,22.34,0,5.17,0.17,0,0,42.66,0.12,0,0,0.44,0,0,0,0,249989339544566e74,0,0,46.07,0
20191027,033000,0,22.36,0,4.34,0.14,0,0,35.83,0.1,0,0,0.44,0,0,0,0,249989339544566e74,0,0,46.97,0
20191027,034500,0,22.58,0,4.19,0.14,0,0,34.54,0.1,0,0,0.44,0,0,0,0,249989339544566e74,0,0,46.25,0
20191027,040000,0,22.42,0,4.07,0.14,0,0,33.61,0.09,0,0,0.44,0,0,0,0,249989339544566e74,0,0,45.81,0
20191027,041500,0,22.26,0,3.92,0.13,0,0,32.32,0.09,0,0,0.44,0,0,0,0,249989339544566e74,0,0,46.92,0
20191027,043000,0,22.29,0,3.91,0.13,0,0,32.29,0.09,0,0,0.44,0,0,0,0,249989339544566e74,0,0,100.57,0
20191027,044500,0,22.58,0,3.67,0.12,0,0,30.24,0.08,0,0,0.44,0,0,0.4,0,249989339544566e74,0,0,486.24,0
20191027,050000,5.87,22.7,0,3.7,0.12,0,0,30.5,0.08,0,0,0.44,0,0,16.4,0.47,33331911939275467e71,99,0.24,511.61,122.79
20191027,051500,26.47,24.59,0,3.62,0.12,0,0,29.87,0.08,0,0,0.43,0,0,26.07,0.87,216.39,185,0.4,520.25,208.1
