"","Data","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","numPM1","numPM2","tamanho_medio","temp","vento_dir","vento_vel","massaPM4","massaPM10","numPM4","numPM10","rainfall"
"1",2020-01-11 00:01:00,20200111,100,0,8.08,0.27,66.65,0.18,0.47,23.44,45,0,0,0,0,0,0
"2",2020-01-11 00:02:00,20200111,200,0,7.15,0.24,58.97,0.16,0.46,23.44,45,0,0,0,0,0,0
"3",2020-01-11 00:03:00,20200111,300,0,7.93,0.26,65.45,0.18,0.45,23.56,45,0,0,0,0,0,0
"4",2020-01-11 00:04:00,20200111,400,0,7.21,0.24,59.46,0.16,0.45,23.81,335,0,0,0,0,0,0
"5",2020-01-11 00:05:00,20200111,500,0,8.07,0.27,66.62,0.18,0.48,24,0,3.99,0,0,0,0,0
"6",2020-01-11 00:06:00,20200111,600,0,7.26,0.24,59.86,0.16,0.47,24.19,335,5.32,0,0,0,0,0
"7",2020-01-11 00:07:00,20200111,700,0,7.19,0.24,59.29,0.16,0.48,24.25,270,0,0,0,0,0,0
"8",2020-01-11 00:08:00,20200111,800,0,6.5,0.22,53.61,0.15,0.47,24.44,45,10.64,0,0,0,0,0
"9",2020-01-11 00:09:00,20200111,900,0,6.79,0.23,56.06,0.15,0.48,24.5,270,10.64,0,0,0,0,0
"10",2020-01-11 00:10:00,20200111,1000,0,6.1,0.2,50.35,0.14,0.47,24.62,45,10.64,0,0,0,0,0
"11",2020-01-11 00:11:00,20200111,1100,0,6.71,0.22,55.37,0.15,0.46,24.69,45,1.33,0,0,0,0,0
"12",2020-01-11 00:12:00,20200111,1200,0,6.64,0.22,54.78,0.15,0.46,24.56,45,0,0,0,0,0,0
"13",2020-01-11 00:13:00,20200111,1300,0,6.25,0.21,51.55,0.14,0.46,24.5,45,0,0,0,0,0,0
"14",2020-01-11 00:14:00,20200111,1400,0,6.66,0.22,54.98,0.15,0.46,24.5,45,9.31,0,0,0,0,0
"15",2020-01-11 00:15:00,20200111,1500,0,5.77,0.19,47.64,0.13,0.48,24.81,0,10.64,0,0,0,0,0
"16",2020-01-11 00:16:00,20200111,1600,0,5.67,0.19,46.79,0.13,0.48,24.81,225,10.64,0,0,0,0,0
"17",2020-01-11 00:17:00,20200111,1700,0,5.68,0.19,46.88,0.13,0.46,25.12,180,7.98,0,0,0,0,0
"18",2020-01-11 00:18:00,20200111,1800,0,5.35,0.18,44.14,0.12,0.46,25.19,0,9.31,0,0,0,0,0
"19",2020-01-11 00:19:00,20200111,1900,0,5.68,0.19,46.83,0.13,0.46,25.12,180,7.98,0,0,0,0,0
"20",2020-01-11 00:20:00,20200111,2000,0,6.14,0.2,50.64,0.14,0.46,25.12,180,5.32,0,0,0,0,0
"21",2020-01-11 00:21:00,20200111,2100,0,5.36,0.18,44.22,0.12,0.46,25.19,0,10.64,0,0,0,0,0
"22",2020-01-11 00:22:00,20200111,2200,0,5.76,0.19,47.49,0.13,0.46,25.31,0,7.98,0,0,0,0,0
"23",2020-01-11 00:23:00,20200111,2300,0,5.84,0.19,48.15,0.13,0.46,25.5,0,17.29,0,0,0,0,0
"24",2020-01-11 00:24:00,20200111,2400,0,4.89,0.16,40.31,0.11,0.48,25.56,0,10.64,0,0,0,0,0
"25",2020-01-11 00:25:00,20200111,2500,0,5.39,0.18,44.47,0.12,0.47,25.62,0,13.3,0,0,0,0,0
"26",2020-01-11 00:26:00,20200111,2600,0,5.14,0.17,42.44,0.12,0.48,25.38,0,3.99,0,0,0,0,0
"27",2020-01-11 00:27:00,20200111,2700,0,5.79,0.19,47.8,0.13,0.46,25.31,90,14.63,0,0,0,0,0
"28",2020-01-11 00:28:00,20200111,2800,0,5.72,0.19,47.22,0.13,0.47,25.62,0,14.63,0,0,0,0,0
"29",2020-01-11 00:29:00,20200111,2900,0,5.45,0.18,44.97,0.12,0.48,25.69,45,13.3,0,0,0,0,0
"30",2020-01-11 00:30:00,20200111,3000,0,4.83,0.16,39.81,0.11,0.49,25.5,45,10.64,0,0,0,0,0
"31",2020-01-11 00:31:00,20200111,3100,0,5.11,0.17,42.17,0.12,0.48,25.38,335,5.32,0,0,0,0,0
"32",2020-01-11 00:32:00,20200111,3200,0,4.99,0.17,41.15,0.11,0.5,25.56,180,15.96,0,0,0,0,0
"33",2020-01-11 00:33:00,20200111,3300,0,5.13,0.17,42.32,0.12,0.49,25.69,0,27.93,0,0,0,0,0
"34",2020-01-11 00:34:00,20200111,3400,0,5.52,0.18,45.51,0.13,0.48,25.56,335,13.3,0,0,0,0,0
"35",2020-01-11 00:35:00,20200111,3500,0,5.56,0.18,45.83,0.13,0.48,25.75,45,14.63,0,0,0,0,0
"36",2020-01-11 00:36:00,20200111,3600,0,4.74,0.16,39.11,0.11,0.46,25.81,90,10.64,0,0,0,0,0
"37",2020-01-11 00:37:00,20200111,3700,0,5.15,0.17,42.47,0.12,0.43,25.5,0,5.32,0,0,0,0,0
"38",2020-01-11 00:38:00,20200111,3800,0,4.77,0.16,39.35,0.11,0.42,25.62,270,14.63,0,0,0,0,0
"39",2020-01-11 00:39:00,20200111,3900,0,5.03,0.17,41.51,0.11,0.44,25.62,270,10.64,0,0,0,0,0
"40",2020-01-11 00:40:00,20200111,4000,0,5.16,0.17,42.61,0.12,0.45,25.44,0,22.61,0,0,0,0,0
"41",2020-01-11 00:41:00,20200111,4100,0,5.58,0.19,46.05,0.13,0.44,25.5,0,9.31,0,0,0,0,0
"42",2020-01-11 00:42:00,20200111,4200,0,5.15,0.17,42.45,0.12,0.44,25.62,0,27.93,0,0,0,0,0
"43",2020-01-11 00:43:00,20200111,4300,0,5.28,0.18,43.6,0.12,0.46,25.81,0,26.6,0,0,0,0,0
"44",2020-01-11 00:44:00,20200111,4400,0,5.22,0.17,43.07,0.12,0.47,25.69,225,10.64,0,0,0,0,0
"45",2020-01-11 00:45:00,20200111,4500,0,4.96,0.17,40.93,0.11,0.45,25.69,0,10.64,0,0,0,0,0
"46",2020-01-11 00:46:00,20200111,4600,0,4.88,0.16,40.29,0.11,0.46,25.5,0,14.63,0,0,0,0,0
"47",2020-01-11 00:47:00,20200111,4700,0,5.26,0.18,43.42,0.12,0.45,25.31,90,9.31,0,0,0,0,0
"48",2020-01-11 00:48:00,20200111,4800,0,5.31,0.18,43.83,0.12,0.46,25.5,45,21.28,0,0,0,0,0
"49",2020-01-11 00:49:00,20200111,4900,0,5.88,0.2,48.51,0.13,0.46,25.62,225,5.32,0,0,0,0,0
"50",2020-01-11 00:50:00,20200111,5000,0,5.28,0.18,43.56,0.12,0.47,25.44,0,15.96,0,0,0,0,0
"51",2020-01-11 00:51:00,20200111,5100,0,4.91,0.16,40.49,0.11,0.46,25.5,0,5.32,0,0,0,0,0
"52",2020-01-11 00:52:00,20200111,5200,0,5.39,0.18,44.49,0.12,0.49,25.25,0,11.97,0,0,0,0,0
"53",2020-01-11 00:53:00,20200111,5300,0,4.5,0.15,37.09,0.1,0.51,25.31,335,13.3,0,0,0,0,0
"54",2020-01-11 00:54:00,20200111,5400,0,5.56,0.18,45.84,0.13,0.5,25.44,0,21.28,0,0,0,0,0
"55",2020-01-11 00:55:00,20200111,5500,0,5.14,0.17,42.43,0.12,0.49,25.56,0,17.29,0,0,0,0,0
"56",2020-01-11 00:56:00,20200111,5600,0,5.44,0.18,44.91,0.12,0.47,25.5,0,11.97,0,0,0,0,0
"57",2020-01-11 00:57:00,20200111,5700,0,4.97,0.17,41.04,0.11,0.48,25.56,0,14.63,0,0,0,0,0
"58",2020-01-11 00:58:00,20200111,5800,0,5.45,0.18,44.92,0.12,0.47,25.5,0,9.31,0,0,0,0,0
"59",2020-01-11 00:59:00,20200111,5900,0,5.45,0.18,45,0.12,0.48,25.38,180,3.99,0,0,0,0,0
"60",2020-01-11 01:00:00,20200111,10000,0,4.8,0.16,39.57,0.11,0.46,25.25,0,17.29,0,0,0,0,0
"61",2020-01-11 01:01:00,20200111,10100,0,5.3,0.18,43.73,0.12,0.49,25.31,0,15.96,0,0,0,0,0
"62",2020-01-11 01:02:00,20200111,10200,0,5.85,0.19,48.3,0.13,0.5,25.44,0,10.64,0,0,0,0,0
"63",2020-01-11 01:03:00,20200111,10300,0,5.38,0.18,44.38,0.12,0.51,25.44,180,11.97,0,0,0,0,0
"64",2020-01-11 01:04:00,20200111,10400,0,5.75,0.19,47.45,0.13,0.49,25.31,335,9.31,0,0,0,0,0
"65",2020-01-11 01:05:00,20200111,10500,0,5.65,0.19,46.58,0.13,0.49,25.31,270,9.31,0,0,0,0,0
"66",2020-01-11 01:06:00,20200111,10600,0,4.66,0.16,38.47,0.11,0.47,25.19,45,6.65,0,0,0,0,0
"67",2020-01-11 01:07:00,20200111,10700,0,5.1,0.17,42.07,0.12,0.47,25.19,45,21.28,0,0,0,0,0
"68",2020-01-11 01:08:00,20200111,10800,0,5.95,0.2,49.11,0.13,0.47,24.94,45,5.32,0,0,0,0,0
"69",2020-01-11 01:09:00,20200111,10900,0,5.48,0.18,45.17,0.12,0.46,24.81,45,10.64,0,0,0,0,0
"70",2020-01-11 01:10:00,20200111,11000,0,5.37,0.18,44.33,0.12,0.48,25,225,11.97,0,0,0,0,0
"71",2020-01-11 01:11:00,20200111,11100,0,5.13,0.17,42.34,0.12,0.48,25,45,9.31,0,0,0,0,0
"72",2020-01-11 01:12:00,20200111,11200,0,5.67,0.19,46.79,0.13,0.49,25.12,45,9.31,0,0,0,0,0
"73",2020-01-11 01:13:00,20200111,11300,0,5.2,0.17,42.92,0.12,0.48,25.12,0,5.32,0,0,0,0,0
"74",2020-01-11 01:14:00,20200111,11400,0,4.67,0.16,38.55,0.11,0.49,24.94,0,1.33,0,0,0,0,0
