data,hora,irradiacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,temperatura,vento_dir,vento_vel
13/10/2019,00:01,0,5.14,0.17,0,0,42.38,0.12,0,0,0.46,23.25,135,0
13/10/2019,00:02,0,5.74,0.19,0,0,47.33,0.13,0,0,0.45,23.25,135,0
13/10/2019,00:03,0,5.47,0.18,0,0,45.1,0.12,0,0,0.46,23.06,135,0
13/10/2019,00:04,0,5.23,0.17,0,0,43.15,0.12,0,0,0.46,23.19,90,0
13/10/2019,00:05,0,5.1,0.17,0,0,42.1,0.12,0,0,0.47,23.06,90,0
13/10/2019,00:06,0,4.34,0.14,0,0,35.8,0.1,0,0,0.48,23,90,0
13/10/2019,00:07,0,5.48,0.18,0,0,45.18,0.12,0,0,0.49,22.94,90,0
13/10/2019,00:08,0.6,5.12,0.17,0,0,42.21,0.12,0,0,0.45,23,90,0
13/10/2019,00:09,0,4.83,0.16,0,0,39.87,0.11,0,0,0.45,22.88,90,0
13/10/2019,00:10,0,5.63,0.19,0,0,46.43,0.13,0,0,0.45,23.12,90,0
13/10/2019,00:11,0,4.77,0.16,0,0,39.35,0.11,0,0,0.45,22.94,90,0
13/10/2019,00:12,0,5.35,0.18,0,0,44.17,0.12,0,0,0.46,22.81,90,0
13/10/2019,00:13,0,5.27,0.18,0,0,43.49,0.12,0,0,0.47,23.12,90,0
13/10/2019,00:14,0,4.64,0.15,0,0,38.27,0.11,0,0,0.47,23.06,90,0
13/10/2019,00:15,0,5.28,0.18,0,0,43.59,0.12,0,0,0.46,23.19,90,0
13/10/2019,00:16,0,4.67,0.16,0,0,38.5,0.11,0,0,0.43,23.31,90,0
13/10/2019,00:17,0,4.86,0.16,0,0,40.14,0.11,0,0,0.44,23.31,90,0
13/10/2019,00:18,2.58,4.8,0.16,0,0,39.63,0.11,0,0,0.42,23.31,90,0
13/10/2019,00:19,0,4.63,0.15,0,0,38.16,0.1,0,0,0.45,23.25,90,0
13/10/2019,00:20,0,5.19,0.17,0,0,42.8,0.12,0,0,0.46,23.44,90,0
13/10/2019,00:21,0,4.61,0.15,0,0,38.05,0.1,0,0,0.45,23.19,90,0
13/10/2019,00:22,2.58,4.38,0.15,0,0,36.15,0.1,0,0,0.45,23.31,90,0
13/10/2019,00:23,0,4.68,0.16,0,0,38.59,0.11,0,0,0.45,23,90,0
13/10/2019,00:24,0,4.35,0.14,0,0,35.88,0.1,0,0,0.44,23,90,0
13/10/2019,00:25,0,5.13,0.17,0,0,42.33,0.12,0,0,0.43,22.88,90,0
13/10/2019,00:26,0,4.54,0.15,0,0,37.45,0.1,0,0,0.44,22.75,90,0
13/10/2019,00:27,0,5,0.17,0,0,41.27,0.11,0,0,0.44,22.62,90,0
13/10/2019,00:28,0,4.86,0.16,0,0,40.11,0.11,0,0,0.44,22.94,135,0
13/10/2019,00:29,0,5.12,0.17,0,0,42.27,0.12,0,0,0.45,23.12,90,0
13/10/2019,00:30,0,5.44,0.18,0,0,44.85,0.12,0,0,0.45,23.12,90,0
13/10/2019,00:31,0,5.21,0.17,0,0,43,0.12,0,0,0.46,22.88,90,0
13/10/2019,00:32,0,4.43,0.15,0,0,36.59,0.1,0,0,0.44,22.94,90,0
13/10/2019,00:33,0,5.02,0.17,0,0,41.4,0.11,0,0,0.44,22.94,90,0
13/10/2019,00:34,0,4.86,0.16,0,0,40.14,0.11,0,0,0.44,23.38,0,0
13/10/2019,00:35,0,5.53,0.18,0,0,45.66,0.13,0,0,0.44,23.69,0,0
13/10/2019,00:36,0,4.82,0.16,0,0,39.76,0.11,0,0,0.45,23.5,45,0
13/10/2019,00:37,0,5,0.17,0,0,41.29,0.11,0,0,0.43,23.31,45,0
