dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall,DVr1,DVr2,IDV1,IDV2
20191027,000000,0.02,0,0,249989339544566e74,0,0,44.68,0,4.53,37.4,0.15,0.1,0,0,0,0,0.44,24.53,0.18,36.61,0,0.638965,-2.502628,1.596365,0.403635
20191027,010000,0,0,0,249989339544566e74,0,0,45.59,0,4.38,36.17,0.15,0.1,0,0,0,0,0.45,23.48,0,3,0,0,0,0,1
20191027,020000,0.02,0,0,249989339544566e74,0,0,46,0,4.74,39.14,0.16,0.11,0,0,0,0,0.44,22.2,0,0,0,0,0,0,1
20191027,030000,0,0,0,249989339544566e74,0,0,46.31,0,4.58,37.82,0.15,0.1,0,0,0,0,0.44,22.42,0,0,0,0,0,0,1
20191027,040000,0,0.1,0,249989339544566e74,0,0,169.88,0,3.89,32.12,0.13,0.09,0,0,0,0,0.44,22.39,0,0,0,0,0,0,1
20191027,050000,47.01,39.4,1.4,8332977984818867e71,300.02,0.6,530.42,325.45,3.52,29.05,0.12,0.08,0,0,0,0,0.44,23.58,0,50.76,0,0,0,0,1
20191027,060000,159.69,156.25,6.45,216.56,1391.53,2.57,551.58,1433,3.58,29.57,0.12,0.08,0,0,0,0,0.45,27.34,8.47,12.67,0,0.221133,-2.920459,1.219335,0.780665
20191027,070000,483.24,476.85,19.75,217.77,4295.95,7.88,554.9,4364.05,5.1,42.07,0.17,0.12,0,0,0,0,0.44,29.83,17.05,17.17,0,0.299673,-2.84192,1.295208,0.704792
20191027,080000,692.04,713.25,28.2,220.05,6208.78,11.82,533.67,6300.15,4.1,33.85,0.14,0.09,0,0,0,0,0.43,31.3,17.22,34.15,0,0.59603,-2.545563,1.561361,0.438639
20191027,090000,845.43,868.23,32.57,221.34,7246.5,13.81,528.84,7304.76,3.42,28.22,0.11,0.08,0,0,0,0,0.44,32.38,17.4,75.75,0,1.322087,-1.819506,1.969231,0.030769
20191027,100000,965.56,1012.7,36.42,222.15,8087.7,15.71,525.04,8244.87,3.19,26.29,0.11,0.07,0,0,0,0,0.43,33.42,14.92,106,0,-1.291544,-1.291544,0.038738,0.038738
20191027,110000,974.69,1030.7,34.64,221.05,7672.23,14.31,541.1,7789.46,2.92,24.1,0.1,0.07,0,0,0,0,0.43,33.81,15.76,74.75,0,1.304634,-1.836959,1.964787,0.035213
20191027,120000,971.04,1015.18,34.33,220.89,7643.62,14.37,533.2,7707.17,2.7,22.24,0.09,0.06,0,0,0,0,0.43,34.57,14.03,115,0,-1.134464,-1.134464,0.093692,0.093692
20191027,130000,771.3,817.4,29.77,219.7,6583.03,13.06,513.73,6710.85,2.42,19.96,0.08,0.05,0,0,0,0,0.42,35.2,11.22,155.33,0,-0.430573,-0.430573,0.582609,0.582609
20191027,140000,671.69,702.5,26.44,218.06,5778.43,11.37,515.87,5873.57,2.37,19.55,0.08,0.05,0,0,0,0,0.43,35.68,12.5,152.83,0,-0.474206,-0.474206,0.543368,0.543368
20191027,150000,426.55,456.2,17.02,215.59,3676.43,7.18,516.95,3717.63,2.62,21.64,0.09,0.06,0,0,0,0,0.43,34.44,14.41,39.92,0,0.696735,-2.444857,1.641717,0.358283
20191027,160000,203.07,228.73,7.77,213.46,1655.82,3.41,505.5,1702.94,2.73,22.54,0.09,0.06,0,0,0,0,0.43,33.73,14.56,65.83,0,1.14895,-1.992642,1.912335,0.087665
20191027,170000,7.2,23.22,0.62,211.64,123.12,0.28,480.93,143.37,2.43,20.01,0.08,0.06,0,0,0,0,0.44,27.87,10.8,22.03,0,0.384496,-2.757097,1.375092,0.624908
20191027,180000,0,0,0.1,211.3,0,0,79.72,0,2.56,21.12,0.09,0.06,0,0,0,0,0.43,25.98,5.79,28.5,0,0.497419,-2.644174,1.4771590000000001,0.522841
20191027,190000,0,0,0.1,211.3,0,0,41.34,0,3.1,25.58,0.1,0.07,0,0,0,0,0.45,25.07,11.86,50.34,0,0.878599,-2.262994,1.769845,0.230155
20191027,200000,0,0,0.1,211.3,0,0,41.08,0,2.76,22.77,0.09,0.06,0,0,0,0,0.45,26.4,16.94,32.25,0,0.562869,-2.578724,1.533615,0.466385
20191027,210000,0,0,0.1,211.3,0,0,41.45,0,2.66,21.92,0.09,0.06,0,0,0,0,0.45,26.23,18.44,21,0,0.366519,-2.775074,1.358368,0.641632
20191027,220000,0,0,0.1,211.3,0,0,41.72,0,2.65,21.87,0.09,0.06,0,0,0,0,0.45,26.31,14.38,28.22,0,0.492532,-2.649061,1.472858,0.527142
20191027,230000,0,0,0.11,215.7,0,0,44.81,0,2.42,19.95,0.08,0.05,0,0,0,0,0.44,26.32,10.69,20.59,0,0.359363,-2.782229,1.351678,0.648322
