data,hora,irradiacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,temperatura,vento_dir,vento_vel
23/10/2019,00:01,,1.04,0.03,0,0,8.56,0.02,0,0,0.46,17.44,315,0
23/10/2019,00:02,,1.11,0.04,0,0,9.17,0.03,0,0,0.45,-127,315,0
23/10/2019,00:03,,0.95,0.03,0,0,7.86,0.02,0,0,0.46,-127,315,0
23/10/2019,00:04,,0.91,0.03,0,0,7.51,0.02,0,0,0.46,-127,315,0
23/10/2019,00:05,,1.19,0.04,0,0,9.84,0.03,0,0,0.45,-127,315,0
23/10/2019,00:06,,1.07,0.04,0,0,8.85,0.02,0,0,0.46,-127,315,0
23/10/2019,00:07,,1.07,0.04,0,0,8.84,0.02,0,0,0.46,-127,315,0
23/10/2019,00:08,,1.19,0.04,0,0,9.82,0.03,0,0,0.47,-127,315,0
23/10/2019,00:09,,1.38,0.05,0,0,11.41,0.03,0,0,0.47,-127,315,0
23/10/2019,00:10,,1.02,0.03,0,0,8.41,0.02,0,0,0.46,-127,315,0
23/10/2019,00:11,,1.14,0.04,0,0,9.45,0.03,0,0,0.46,-127,315,0
23/10/2019,00:12,,1.04,0.03,0,0,8.55,0.02,0,0,0.45,-127,315,0
23/10/2019,00:13,,1.13,0.04,0,0,9.34,0.03,0,0,0.45,-127,315,0
23/10/2019,00:14,,1.42,0.05,0,0,11.68,0.03,0,0,0.46,-127,315,0
23/10/2019,00:15,,1.42,0.05,0,0,11.74,0.03,0,0,0.46,-127,315,0
23/10/2019,00:16,,1.38,0.05,0,0,11.42,0.03,0,0,0.47,-127,315,0
23/10/2019,00:17,,1.46,0.05,0,0,12.08,0.03,0,0,0.47,-127,315,0
23/10/2019,00:18,,1.13,0.04,0,0,9.36,0.03,0,0,0.47,-127,315,0
23/10/2019,00:19,,1.49,0.05,0,0,12.32,0.03,0,0,0.47,-127,315,0
23/10/2019,00:20,,1.56,0.05,0,0,12.88,0.04,0,0,0.47,-127,0,0
23/10/2019,00:21,,1.39,0.05,0,0,11.45,0.03,0,0,0.46,-127,0,0
23/10/2019,00:22,,1.42,0.05,0,0,11.74,0.03,0,0,0.47,-127,0,0
23/10/2019,00:23,,1.38,0.05,0,0,11.35,0.03,0,0,0.46,-127,0,0
23/10/2019,00:24,,1.6,0.05,0,0,13.22,0.04,0,0,0.47,-127,0,0
23/10/2019,00:25,,1.5,0.05,0,0,12.36,0.03,0,0,0.46,-127,0,0
23/10/2019,00:26,,1.45,0.05,0,0,12,0.03,0,0,0.46,-127,315,0
23/10/2019,00:27,,1.83,0.06,0,0,15.12,0.04,0,0,0.44,-127,315,0
23/10/2019,00:28,,1.57,0.05,0,0,12.96,0.04,0,0,0.44,-127,315,0
23/10/2019,00:29,,1.97,0.07,0,0,16.29,0.04,0,0,0.45,-127,315,0
23/10/2019,00:30,,2.05,0.07,0,0,16.93,0.05,0,0,0.46,-127,315,0
23/10/2019,00:31,,1.34,0.04,0,0,11.03,0.03,0,0,0.46,-127,315,0
23/10/2019,00:32,,1.54,0.05,0,0,12.71,0.03,0,0,0.45,-127,315,0
23/10/2019,00:33,,1.96,0.07,0,0,16.19,0.04,0,0,0.45,-127,0,0
23/10/2019,00:34,,1.47,0.05,0,0,12.15,0.03,0,0,0.46,-127,315,0
23/10/2019,00:35,,1.73,0.06,0,0,14.28,0.04,0,0,0.45,-127,315,0
23/10/2019,00:36,,1.89,0.06,0,0,15.62,0.04,0,0,0.46,-127,315,0
23/10/2019,00:37,,1.69,0.06,0,0,13.97,0.04,0,0,0.46,-127,315,0
23/10/2019,00:38,,1.37,0.05,0,0,11.32,0.03,0,0,0.46,-127,315,0
23/10/2019,00:39,,1.46,0.05,0,0,12.06,0.03,0,0,0.46,-127,315,0
23/10/2019,00:40,,1.94,0.06,0,0,16,0.04,0,0,0.45,-127,315,0
23/10/2019,00:41,,1.59,0.05,0,0,13.14,0.04,0,0,0.44,-127,315,0
23/10/2019,00:42,,1.63,0.05,0,0,13.45,0.04,0,0,0.45,-127,315,0
23/10/2019,00:43,,1.78,0.06,0,0,14.66,0.04,0,0,0.45,-127,315,0
23/10/2019,00:44,,2.08,0.07,0,0,17.14,0.05,0,0,0.46,-127,0,0
23/10/2019,00:45,,2.01,0.07,0,0,16.62,0.05,0,0,0.46,-127,315,0
23/10/2019,00:46,,1.75,0.06,0,0,14.44,0.04,0,0,0.46,-127,0,0
23/10/2019,00:47,,1.93,0.06,0,0,15.94,0.04,0,0,0.46,-127,0,0
23/10/2019,00:48,,1.87,0.06,0,0,15.42,0.04,0,0,0.44,-127,0,0
23/10/2019,00:49,,2.25,0.07,0,0,18.58,0.05,0,0,0.45,-127,0,0
23/10/2019,00:50,,1.83,0.06,0,0,15.11,0.04,0,0,0.44,-127,0,0
23/10/2019,00:51,,1.69,0.06,0,0,13.95,0.04,0,0,0.45,-127,0,0
23/10/2019,00:52,,1.9,0.06,0,0,15.67,0.04,0,0,0.44,-127,0,0
23/10/2019,00:53,,2.37,0.08,0,0,19.57,0.05,0,0,0.44,-127,0,0
23/10/2019,00:54,,1.95,0.06,0,0,16.05,0.04,0,0,0.45,-127,0,0
23/10/2019,00:55,,1.97,0.07,0,0,16.22,0.04,0,0,0.44,-127,0,0
23/10/2019,00:56,,2.02,0.07,0,0,16.66,0.05,0,0,0.44,-127,0,0
23/10/2019,00:57,,2.02,0.07,0,0,16.67,0.05,0,0,0.43,-127,315,0
23/10/2019,00:58,,1.86,0.06,0,0,15.33,0.04,0,0,0.44,-127,0,0
23/10/2019,00:59,,2.14,0.07,0,0,17.65,0.05,0,0,0.43,-127,315,0
23/10/2019,01:00,,2.28,0.08,0,0,18.79,0.05,0,0,0.42,-127,0,0
23/10/2019,01:01,,1.88,0.06,0,0,15.5,0.04,0,0,0.41,-127,0,0
23/10/2019,01:02,,2.08,0.07,0,0,17.17,0.05,0,0,0.41,-127,0,0
23/10/2019,01:03,,1.96,0.07,0,0,16.13,0.04,0,0,0.43,-127,0,0
23/10/2019,01:04,,2.07,0.07,0,0,17.09,0.05,0,0,0.43,-127,0,0
23/10/2019,01:05,,2.18,0.07,0,0,18.01,0.05,0,0,0.44,-127,0,0
23/10/2019,01:06,,1.9,0.06,0,0,15.7,0.04,0,0,0.43,-127,0,0
23/10/2019,01:07,,1.97,0.07,0,0,16.29,0.04,0,0,0.43,-127,0,0
23/10/2019,01:08,,2.18,0.07,0,0,17.99,0.05,0,0,0.43,-127,315,0
23/10/2019,01:09,,1.99,0.07,0,0,16.46,0.05,0,0,0.42,-127,0,0
23/10/2019,01:10,,2.42,0.08,0,0,20,0.05,0,0,0.42,-127,0,0
23/10/2019,01:11,,1.96,0.07,0,0,16.18,0.04,0,0,0.43,-127,315,0
23/10/2019,01:12,,2.18,0.07,0,0,18.01,0.05,0,0,0.44,-127,315,0
23/10/2019,01:13,,1.98,0.07,0,0,16.32,0.04,0,0,0.45,-127,315,0
23/10/2019,01:14,,1.91,0.06,0,0,15.72,0.04,0,0,0.44,-127,315,0
23/10/2019,01:15,,2.19,0.07,0,0,18.06,0.05,0,0,0.44,-127,315,0
23/10/2019,01:16,,2.44,0.08,0,0,20.09,0.06,0,0,0.43,-127,0,0
23/10/2019,01:17,,2.09,0.07,0,0,17.24,0.05,0,0,0.43,-127,0,0
23/10/2019,01:18,,1.98,0.07,0,0,16.36,0.04,0,0,0.44,-127,0,0
23/10/2019,01:19,,2.31,0.08,0,0,19.07,0.05,0,0,0.44,-127,0,0
23/10/2019,01:20,,2.2,0.07,0,0,18.11,0.05,0,0,0.45,-127,315,0
23/10/2019,01:21,,2.14,0.07,0,0,17.69,0.05,0,0,0.45,-127,0,0
23/10/2019,01:22,,2.69,0.09,0,0,22.22,0.06,0,0,0.45,-127,0,0
23/10/2019,01:23,,1.77,0.06,0,0,14.62,0.04,0,0,0.45,-127,315,0
23/10/2019,01:24,,2.05,0.07,0,0,16.88,0.05,0,0,0.45,-127,315,0
23/10/2019,01:25,,2.07,0.07,0,0,17.11,0.05,0,0,0.45,-127,315,0
23/10/2019,01:26,,2.22,0.07,0,0,18.33,0.05,0,0,0.45,-127,315,0
23/10/2019,01:27,,2.22,0.07,0,0,18.33,0.05,0,0,0.45,-127,315,0
23/10/2019,01:28,,2.41,0.08,0,0,19.86,0.05,0,0,0.45,-127,315,0
23/10/2019,01:29,,1.94,0.06,0,0,15.97,0.04,0,0,0.44,-127,0,0
23/10/2019,01:30,,2.36,0.08,0,0,19.44,0.05,0,0,0.43,-127,0,0
23/10/2019,01:31,,2.09,0.07,0,0,17.24,0.05,0,0,0.44,-127,0,0
23/10/2019,01:32,,1.97,0.07,0,0,16.24,0.04,0,0,0.45,-127,315,0
23/10/2019,01:33,,2.07,0.07,0,0,17.09,0.05,0,0,0.44,-127,315,0
23/10/2019,01:34,,1.98,0.07,0,0,16.32,0.04,0,0,0.43,-127,315,0
23/10/2019,01:35,,2.28,0.08,0,0,18.85,0.05,0,0,0.44,-127,315,0
23/10/2019,01:36,,1.81,0.06,0,0,14.91,0.04,0,0,0.45,-127,315,0
23/10/2019,01:37,,2,0.07,0,0,16.48,0.05,0,0,0.44,-127,315,0
23/10/2019,01:38,,1.75,0.06,0,0,14.44,0.04,0,0,0.44,-127,0,0
23/10/2019,01:39,,1.82,0.06,0,0,15.01,0.04,0,0,0.43,-127,0,0
23/10/2019,01:40,,2.25,0.07,0,0,18.54,0.05,0,0,0.42,-127,0,0
23/10/2019,01:41,,1.98,0.07,0,0,16.37,0.04,0,0,0.44,-127,0,0
23/10/2019,01:42,,2.06,0.07,0,0,16.98,0.05,0,0,0.45,-127,315,0
23/10/2019,01:43,,2.01,0.07,0,0,16.57,0.05,0,0,0.47,-127,315,0
23/10/2019,01:44,,2.31,0.08,0,0,19.05,0.05,0,0,0.48,-127,315,0
23/10/2019,01:45,,2.25,0.07,0,0,18.57,0.05,0,0,0.47,-127,315,0
23/10/2019,01:46,,2.15,0.07,0,0,17.71,0.05,0,0,0.47,-127,315,0
23/10/2019,01:47,,2.18,0.07,0,0,18.01,0.05,0,0,0.46,-127,315,0
23/10/2019,01:48,,2.4,0.08,0,0,19.83,0.05,0,0,0.46,-127,315,0
23/10/2019,01:49,,1.85,0.06,0,0,15.25,0.04,0,0,0.45,-127,315,0
23/10/2019,01:50,,1.73,0.06,0,0,14.28,0.04,0,0,0.45,-127,315,0
23/10/2019,01:51,,1.8,0.06,0,0,14.86,0.04,0,0,0.45,-127,315,0
23/10/2019,01:52,,1.83,0.06,0,0,15.14,0.04,0,0,0.46,-127,315,0
23/10/2019,01:53,,1.87,0.06,0,0,15.43,0.04,0,0,0.47,-127,315,0
23/10/2019,01:54,,1.73,0.06,0,0,14.25,0.04,0,0,0.45,-127,315,0
23/10/2019,01:55,,2.02,0.07,0,0,16.71,0.05,0,0,0.44,-127,315,0
23/10/2019,01:56,,1.94,0.06,0,0,15.98,0.04,0,0,0.45,-127,315,0
23/10/2019,01:57,,2.01,0.07,0,0,16.6,0.05,0,0,0.45,-127,315,0
23/10/2019,01:58,,1.9,0.06,0,0,15.71,0.04,0,0,0.45,-127,315,0
23/10/2019,01:59,,1.84,0.06,0,0,15.21,0.04,0,0,0.45,-127,315,0
23/10/2019,02:00,,1.88,0.06,0,0,15.53,0.04,0,0,0.46,-127,315,0
23/10/2019,02:01,,1.78,0.06,0,0,14.68,0.04,0,0,0.45,-127,315,0
23/10/2019,02:02,,2.06,0.07,0,0,16.99,0.05,0,0,0.45,-127,315,0
23/10/2019,02:03,,1.96,0.07,0,0,16.18,0.04,0,0,0.44,-127,315,0
23/10/2019,02:04,,1.73,0.06,0,0,14.26,0.04,0,0,0.43,-127,315,0
23/10/2019,02:05,,2.4,0.08,0,0,19.76,0.05,0,0,0.43,-127,0,0
23/10/2019,02:06,,1.75,0.06,0,0,14.42,0.04,0,0,0.43,-127,315,0
23/10/2019,02:07,,1.81,0.06,0,0,14.96,0.04,0,0,0.43,-127,315,0
23/10/2019,02:08,,1.71,0.06,0,0,14.07,0.04,0,0,0.42,-127,0,0
23/10/2019,02:09,,2.31,0.08,0,0,19.04,0.05,0,0,0.43,-127,315,0
23/10/2019,02:10,,1.61,0.05,0,0,13.28,0.04,0,0,0.43,-127,315,0
23/10/2019,02:11,,1.86,0.06,0,0,15.38,0.04,0,0,0.43,-127,315,0
23/10/2019,02:12,,2,0.07,0,0,16.48,0.05,0,0,0.44,-127,0,0
23/10/2019,02:13,,1.77,0.06,0,0,14.59,0.04,0,0,0.44,-127,0,0
23/10/2019,02:14,,2.14,0.07,0,0,17.68,0.05,0,0,0.45,-127,315,0
23/10/2019,02:15,,1.77,0.06,0,0,14.58,0.04,0,0,0.44,-127,315,0
23/10/2019,02:16,,1.72,0.06,0,0,14.17,0.04,0,0,0.44,-127,315,0
23/10/2019,02:17,,2.16,0.07,0,0,17.81,0.05,0,0,0.46,-127,315,0
23/10/2019,02:18,,1.98,0.07,0,0,16.31,0.04,0,0,0.45,-127,315,0
23/10/2019,02:19,,1.91,0.06,0,0,15.76,0.04,0,0,0.44,-127,315,0
23/10/2019,02:20,,1.51,0.05,0,0,12.43,0.03,0,0,0.43,-127,315,0
23/10/2019,02:21,,1.72,0.06,0,0,14.19,0.04,0,0,0.43,-127,0,0
23/10/2019,02:22,,1.75,0.06,0,0,14.44,0.04,0,0,0.42,-127,0,0
23/10/2019,02:23,,1.83,0.06,0,0,15.07,0.04,0,0,0.41,-127,0,0
23/10/2019,02:24,,1.86,0.06,0,0,15.31,0.04,0,0,0.4,-127,0,0
23/10/2019,02:25,,1.66,0.06,0,0,13.67,0.04,0,0,0.41,-127,0,0
23/10/2019,02:26,,2.09,0.07,0,0,17.2,0.05,0,0,0.41,-127,0,0
23/10/2019,02:27,,1.96,0.07,0,0,16.19,0.04,0,0,0.42,-127,0,0
23/10/2019,02:28,,1.83,0.06,0,0,15.1,0.04,0,0,0.41,-127,0,0
23/10/2019,02:29,,2.04,0.07,0,0,16.82,0.05,0,0,0.41,-127,0,0
23/10/2019,02:30,,1.88,0.06,0,0,15.51,0.04,0,0,0.43,-127,0,0
23/10/2019,02:31,,1.86,0.06,0,0,15.33,0.04,0,0,0.41,-127,0,0
23/10/2019,02:32,,1.8,0.06,0,0,14.83,0.04,0,0,0.42,-127,0,0
23/10/2019,02:33,,2.28,0.08,0,0,18.83,0.05,0,0,0.41,-127,0,0
23/10/2019,02:34,,1.88,0.06,0,0,15.52,0.04,0,0,0.42,-127,0,0
23/10/2019,02:35,,1.95,0.06,0,0,16.1,0.04,0,0,0.42,-127,0,0
23/10/2019,02:36,,2.18,0.07,0,0,18.02,0.05,0,0,0.42,-127,0,0
23/10/2019,02:37,,1.79,0.06,0,0,14.73,0.04,0,0,0.42,-127,0,0
23/10/2019,02:38,,1.81,0.06,0,0,14.9,0.04,0,0,0.43,-127,0,0
23/10/2019,02:39,,2.05,0.07,0,0,16.9,0.05,0,0,0.44,-127,0,0
23/10/2019,02:40,,1.84,0.06,0,0,15.18,0.04,0,0,0.43,-127,0,0
23/10/2019,02:41,,1.86,0.06,0,0,15.35,0.04,0,0,0.42,-127,0,0
23/10/2019,02:42,,1.85,0.06,0,0,15.3,0.04,0,0,0.42,-127,0,0
23/10/2019,02:43,,1.78,0.06,0,0,14.65,0.04,0,0,0.43,-127,0,0
23/10/2019,02:44,,1.6,0.05,0,0,13.2,0.04,0,0,0.44,-127,0,0
23/10/2019,02:45,,2.04,0.07,0,0,16.8,0.05,0,0,0.43,-127,0,0
23/10/2019,02:46,,1.73,0.06,0,0,14.3,0.04,0,0,0.43,-127,0,0
23/10/2019,02:47,,1.81,0.06,0,0,14.89,0.04,0,0,0.43,-127,0,0
23/10/2019,02:48,,1.68,0.06,0,0,13.9,0.04,0,0,0.44,-127,0,0
23/10/2019,02:49,,1.56,0.05,0,0,12.84,0.04,0,0,0.44,-127,0,0
23/10/2019,02:50,,1.59,0.05,0,0,13.14,0.04,0,0,0.43,-127,0,0
23/10/2019,02:51,,1.7,0.06,0,0,14.06,0.04,0,0,0.43,-127,0,0
23/10/2019,02:52,,1.74,0.06,0,0,14.36,0.04,0,0,0.42,-127,0,0
23/10/2019,02:53,,1.78,0.06,0,0,14.68,0.04,0,0,0.42,-127,0,0
23/10/2019,02:54,,2.05,0.07,0,0,16.92,0.05,0,0,0.42,-127,0,0
23/10/2019,02:55,,2.16,0.07,0,0,17.86,0.05,0,0,0.43,-127,0,0
23/10/2019,02:56,,1.91,0.06,0,0,15.76,0.04,0,0,0.44,-127,0,0
23/10/2019,02:57,,1.56,0.05,0,0,12.86,0.04,0,0,0.43,-127,0,0
23/10/2019,02:58,,1.59,0.05,0,0,13.15,0.04,0,0,0.43,-127,0,0
23/10/2019,02:59,,1.98,0.07,0,0,16.33,0.04,0,0,0.44,-127,0,0
23/10/2019,03:00,,1.73,0.06,0,0,14.24,0.04,0,0,0.43,-127,0,0
23/10/2019,03:01,,2.09,0.07,0,0,17.26,0.05,0,0,0.44,-127,0,0
23/10/2019,03:02,,1.96,0.07,0,0,16.16,0.04,0,0,0.44,-127,0,0
23/10/2019,03:03,,2.07,0.07,0,0,17.06,0.05,0,0,0.45,-127,0,0
