dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall,DVr1,DVr2,IDV1,IDV2
20191113,000000,0.07,0,0.09,2474702775966546e6,0,0,41.71,0,2.77,22.85,0.09,0.06,0,0,0,0,0.44,25.02,4.58,103.73,0,-1.331163,-1.331163,0.028575,0.028575
20191113,010000,0.09,0,0,14848216655799276e7,0,0,42.42,0,2.8,23.09,0.09,0.06,0,0,0,0,0.44,24.84,3.23,93.88,0,-1.503078,-1.503078,0.002292,0.002292
20191113,020000,0.02,0,0,14848216655799276e7,0,0,42.02,0,2.79,23.01,0.09,0.06,0,0,0,0,0.44,24.89,7.65,57,0,0.994838,-2.146755,1.838671,0.161329
20191113,030000,0,0,0,14848216655799276e7,0,0,42.73,0,2.81,23.19,0.09,0.06,0,0,0,0,0.44,24.76,6.09,60.25,0,1.051561,-2.090032,1.868199,0.131801
20191113,040000,0.21,0.78,0.01,1336339499021935e8,1.27,0.01,233.39,4.33,2.96,24.43,0.1,0.07,0,0,0,0,0.44,24.07,5.87,48,0,0.837758,-2.303835,1.743145,0.256855
20191113,050000,27.07,36.68,1.32,218.44,284.33,0.59,518.2,313.11,3.31,27.34,0.11,0.08,0,0,0,0,0.44,24.12,6.01,56.25,0,0.981748,-2.159845,1.83147,0.16853
20191113,060000,132.16,144.62,5.71,218.48,1246.65,2.28,561.12,1279.58,5.27,43.44,0.17,0.12,0,0,0,0,0.45,25.3,10.66,25.5,0,0.445059,-2.696534,1.430511,0.569489
20191113,070000,299.61,315.88,12.84,218.24,2799.23,5.11,557.73,2843.43,4.35,35.89,0.15,0.1,0,0,0,0,0.44,24.55,10.68,36.75,0,0.641409,-2.500184,1.598325,0.401675
20191113,080000,362.13,378.18,15.44,216.21,3334.17,6.14,553.64,3393.48,3.72,30.65,0.12,0.08,0,0,0,0,0.44,26.02,14.34,28.08,0,0.490088,-2.651504,1.470704,0.529296
20191113,090000,882.71,893.1,32.7,221.32,7267.48,13.96,528.31,7376.06,3.57,29.46,0.12,0.08,0,0,0,0,0.44,31.99,18.58,22,0,0.383972,-2.75762,1.374607,0.625393
20191113,100000,749.64,765.25,28.81,219.59,6384.58,12.33,522.1,6437.35,3.35,27.6,0.11,0.08,0,0,0,0,0.43,32.8,18.24,34.33,0,0.599172,-2.542421,1.563959,0.436041
20191113,110000,637.8,641.8,23.6,219.12,5192.32,9.96,532.47,5277.65,3.35,27.61,0.11,0.08,0,0,0,0,0.42,31.25,14.65,47.08,0,0.821701,-2.319892,1.732305,0.267695
20191113,120000,541.89,565.03,21.16,219,4651.9,8.63,546.45,4739.52,3.21,26.46,0.11,0.07,0,0,0,0,0.43,32.54,14.31,82.88,0,1.446529,-1.695064,1.992289,0.007711
20191113,130000,510.93,535.48,20.68,217.27,4514.38,8.6,538.61,4599.84,3.19,26.31,0.11,0.07,0,0,0,0,0.43,32.38,16.58,93.17,0,-1.515469,-1.515469,0.00153,0.00153
20191113,140000,270.09,279.08,11.14,214.08,2397.05,4.52,540.02,2439.47,3.21,26.5,0.11,0.07,0,0,0,0,0.44,30.16,23.78,48.17,0,0.840725,-2.300868,1.745127,0.254873
20191113,150000,22.46,42.25,1.6,213.51,339.68,0.69,525.44,365.21,3.7,30.52,0.12,0.08,0,0,0,0,0.46,24.68,17.45,37.75,0,0.658862,-2.482731,1.612217,0.387783
20191113,160000,0.16,3.85,0.13,214.29,14.36,0.07,447.28,33.37,4.29,35.36,0.14,0.1,0,0,0,0,0.45,24.65,13.17,58.77,0,1.02573,-2.115863,1.855093,0.144907
20191113,170000,0.07,0.02,0.1,214.3,0,0,430.15,0,3.51,28.97,0.12,0.08,0,0,0,0,0.45,22.32,7.49,168,0,-0.20944,-0.20944,0.792088,0.792088
20191113,180000,0.07,0,0.1,214.3,0,0,52.39,0,2.68,22.09,0.09,0.06,0,0,0,0,0.45,21.46,0.18,194.75,0,0.257436,0.257436,1.254602,1.254602
20191113,190000,0.1,0,0.1,214.3,0,0,44.24,0,3.51,28.97,0.12,0.08,0,0,0,0,0.45,21.67,0.42,138,0,-0.733038,-0.733038,0.330869,0.330869
20191113,200000,0.02,0,0.1,214.3,0,0,42.34,0,4.22,34.78,0.14,0.1,0,0,0,0,0.46,21.48,2.15,66,0,1.151917,-1.989675,1.913545,0.086455
20191113,210000,0.07,0,0.1,214.3,0,0,42.37,0,3.84,31.66,0.13,0.09,0,0,0,0,0.45,21.68,1.92,32.03,0,0.559029,-2.582564,1.530363,0.469637
20191113,220000,0,0,0.1,214.3,0,0,43.98,0,2.79,23.04,0.09,0.06,0,0,0,0,0.46,21.76,0,74.5,0,0,0,0,1
20191113,230000,0.02,0,0.1,214.3,0,0,42.55,0,3.42,28.23,0.11,0.08,0,0,0,0,0.45,21.97,4.46,16.5,0,0.287979,-2.853613,1.284015,0.715985
