dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall
20191205,000000,0,0,0.08,4949405552372897e6,0,0,43.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191205,010000,0,0,0,1484821665711869e8,0,0,42.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191205,020000,0,0,0,1484821665711869e8,0,0,43.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191205,030000,0,0,0,1484821665711869e8,0,0,45.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191205,040000,0,0.02,0,1484821665711869e8,0,0,62.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191205,050000,0,1.5,0.01,12868454436169532e7,1.3,0.01,471,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0
20191205,060000,0,39.73,1.44,218.2,311.17,0.63,521.75,341.08,0,0,0,0,0,0,0,0,0,0,0,0,0
20191205,070000,0,165.52,6.85,217.53,1488.07,2.7,558.58,1520.55,0,0,0,0,0,0,0,0,0,0,0,0,0
20191205,080000,0,276.57,11.69,216.31,2529.87,4.56,564.18,2572.79,0,0,0,0,0,0,0,0,0,0,0,0,0
20191205,090000,0,350.13,14.63,217.74,3186.98,5.77,562.49,3239.23,0,0,0,0,0,0,0,0,0,0,0,0,0
20191205,100000,0,482.82,20.12,217.7,4376.95,8.1,549.09,4441.93,0,0,0,0,0,0,0,0,0,0,0,0,0
20191205,110000,0,800.8,30.91,220.44,6819.4,12.93,538.03,6961.84,0,0,0,0,0,0,0,0,0,0,0,0,0
20191205,120000,0,740.55,26.94,218.34,5907.1,10.92,541.47,5985.49,0,0,0,0,0,0,0,0,0,0,0,0,0
20191205,130000,0,402.82,15.87,214.58,3417.83,6.25,545.38,3459.46,0,0,0,0,0,0,0,0,0,0,0,0,0
20191205,140000,0,144.67,4.37,214.77,937.48,1.64,586.66,967.88,0,0,0,0,0,0,0,0,0,0,0,0,0
20191205,150000,0,276.23,11.4,216.57,2468.05,4.49,558.18,2509.48,0,0,0,0,0,0,0,0,0,0,0,0,0
20191205,160000,0,144.35,6.02,214.08,1288.25,2.37,555.67,1316.92,0,0,0,0,0,0,0,0,0,0,0,0,0
20191205,170000,0,36.98,1.42,213.59,301.43,0.62,512.45,326.94,0,0,0,0,0,0,0,0,0,0,0,0,0
20191205,180000,0,0.18,0.09,213.11,0.1,0,200.34,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0
20191205,190000,0,0,0.09,213.1,0,0,40.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191205,200000,0,0,0.09,213.1,0,0,41.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191205,210000,0,0,0.09,213.1,0,0,42.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191205,220000,0,0,0.09,213.1,0,0,41.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191205,230000,0,0,0.09,213.1,0,0,42.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
